council_name,council_code,polling_district_id,address,postcode,source
Coventry City Council,E08000026,AA,,,
Coventry City Council,E08000026,AB,,,
Coventry City Council,E08000026,AC,,,
Coventry City Council,E08000026,AD,,,
Coventry City Council,E08000026,AE,,,
Coventry City Council,E08000026,AF,,,
Coventry City Council,E08000026,AG,,,
Coventry City Council,E08000026,AH,,,
Coventry City Council,E08000026,AI,,,
Coventry City Council,E08000026,AJ,,,
Coventry City Council,E08000026,AK,,,
Coventry City Council,E08000026,AL,,,
Coventry City Council,E08000026,AM,,,
Coventry City Council,E08000026,BA,,,
Coventry City Council,E08000026,BB,,,
Coventry City Council,E08000026,BC,,,
Coventry City Council,E08000026,BD,,,
Coventry City Council,E08000026,BE,,,
Coventry City Council,E08000026,BF,,,
Coventry City Council,E08000026,BG,,,
Coventry City Council,E08000026,BH,,,
Coventry City Council,E08000026,CA,,,
Coventry City Council,E08000026,CB,,,
Coventry City Council,E08000026,CC,,,
Coventry City Council,E08000026,CD,,,
Coventry City Council,E08000026,CE,,,
Coventry City Council,E08000026,CF,,,
Coventry City Council,E08000026,CG,,,
Coventry City Council,E08000026,DA,,,
Coventry City Council,E08000026,DB,,,
Coventry City Council,E08000026,DC,,,
Coventry City Council,E08000026,DD,,,
Coventry City Council,E08000026,DE,,,
Coventry City Council,E08000026,DF,,,
Coventry City Council,E08000026,DG,,,
Coventry City Council,E08000026,DH,,,
Coventry City Council,E08000026,EA,,,
Coventry City Council,E08000026,EB,,,
Coventry City Council,E08000026,EC,,,
Coventry City Council,E08000026,ED,,,
Coventry City Council,E08000026,EE,,,
Coventry City Council,E08000026,EF,,,
Coventry City Council,E08000026,EG,,,
Coventry City Council,E08000026,FA,,,
Coventry City Council,E08000026,FB,,,
Coventry City Council,E08000026,FC,,,
Coventry City Council,E08000026,FD,,,
Coventry City Council,E08000026,FE,,,
Coventry City Council,E08000026,FF,,,
Coventry City Council,E08000026,FG,,,
Coventry City Council,E08000026,FH,,,
Coventry City Council,E08000026,FI,,,
Coventry City Council,E08000026,GA,,,
Coventry City Council,E08000026,GB,,,
Coventry City Council,E08000026,GC,,,
Coventry City Council,E08000026,GD,,,
Coventry City Council,E08000026,GE,,,
Coventry City Council,E08000026,GF,,,
Coventry City Council,E08000026,GG,,,
Coventry City Council,E08000026,GH,,,
Coventry City Council,E08000026,GI,,,
Coventry City Council,E08000026,GJ,,,
Coventry City Council,E08000026,HA,,,
Coventry City Council,E08000026,HB,,,
Coventry City Council,E08000026,HC,,,
Coventry City Council,E08000026,HD,,,
Coventry City Council,E08000026,HE,,,
Coventry City Council,E08000026,HF,,,
Coventry City Council,E08000026,HG,,,
Coventry City Council,E08000026,HH,,,
Coventry City Council,E08000026,HI,,,
Coventry City Council,E08000026,HJ,,,
Coventry City Council,E08000026,HK,,,
Coventry City Council,E08000026,HL,,,
Coventry City Council,E08000026,JA,,,
Coventry City Council,E08000026,JB,,,
Coventry City Council,E08000026,JC,,,
Coventry City Council,E08000026,JD,,,
Coventry City Council,E08000026,JE,,,
Coventry City Council,E08000026,JF,,,
Coventry City Council,E08000026,JG,,,
Coventry City Council,E08000026,JH,,,
Coventry City Council,E08000026,JI,,,
Coventry City Council,E08000026,KA,,,
Coventry City Council,E08000026,KB,,,
Coventry City Council,E08000026,KC,,,
Coventry City Council,E08000026,KD,,,
Coventry City Council,E08000026,KE,,,
Coventry City Council,E08000026,KF,,,
Coventry City Council,E08000026,KG,,,
Coventry City Council,E08000026,KH,,,
Coventry City Council,E08000026,LA,,,
Coventry City Council,E08000026,LB,,,
Coventry City Council,E08000026,LC,,,
Coventry City Council,E08000026,LD,,,
Coventry City Council,E08000026,LE,,,
Coventry City Council,E08000026,LF,,,
Coventry City Council,E08000026,LG,,,
Coventry City Council,E08000026,LH,,,
Coventry City Council,E08000026,LI,,,
Coventry City Council,E08000026,MA,,,
Coventry City Council,E08000026,MB,,,
Coventry City Council,E08000026,MC,,,
Coventry City Council,E08000026,MD,,,
Coventry City Council,E08000026,ME,,,
Coventry City Council,E08000026,MF,,,
Coventry City Council,E08000026,NA,,,
Coventry City Council,E08000026,NB,,,
Coventry City Council,E08000026,NC,,,
Coventry City Council,E08000026,ND,,,
Coventry City Council,E08000026,NE,,,
Coventry City Council,E08000026,NF,,,
Coventry City Council,E08000026,NG,,,
Coventry City Council,E08000026,NH,,,
Coventry City Council,E08000026,PA,,,
Coventry City Council,E08000026,PB,,,
Coventry City Council,E08000026,PC,,,
Coventry City Council,E08000026,PD,,,
Coventry City Council,E08000026,PE,,,
Coventry City Council,E08000026,PF,,,
Coventry City Council,E08000026,PG,,,
Coventry City Council,E08000026,QA,,,
Coventry City Council,E08000026,QB,,,
Coventry City Council,E08000026,QC,,,
Coventry City Council,E08000026,QD,,,
Coventry City Council,E08000026,QE,,,
Coventry City Council,E08000026,QF,,,
Coventry City Council,E08000026,QG,,,
Coventry City Council,E08000026,RA,,,
Coventry City Council,E08000026,RB,,,
Coventry City Council,E08000026,RC,,,
Coventry City Council,E08000026,RD,,,
Coventry City Council,E08000026,RE,,,
Coventry City Council,E08000026,SA,,,
Coventry City Council,E08000026,SB,,,
Coventry City Council,E08000026,SC,,,
Coventry City Council,E08000026,SD,,,
Coventry City Council,E08000026,SE,,,
Coventry City Council,E08000026,SF,,,
Coventry City Council,E08000026,SG,,,
Coventry City Council,E08000026,SH,,,
Coventry City Council,E08000026,TA,,,
Coventry City Council,E08000026,TB,,,
Coventry City Council,E08000026,TC,,,
Coventry City Council,E08000026,TD,,,
Coventry City Council,E08000026,TE,,,
Coventry City Council,E08000026,TF,,,
Coventry City Council,E08000026,TG,,,
Coventry City Council,E08000026,TH,,,
