council_name,council_code,polling_district_id,address,postcode,source
North Somerset Council,E06000024,NAA,,,
North Somerset Council,E06000024,NAB,,,
North Somerset Council,E06000024,NBA,,,
North Somerset Council,E06000024,NCA,,,
North Somerset Council,E06000024,NDA,,,
North Somerset Council,E06000024,NEA,,,
North Somerset Council,E06000024,NFA,,,
North Somerset Council,E06000024,NGA,,,
North Somerset Council,E06000024,NGB,,,
North Somerset Council,E06000024,NGC,,,
North Somerset Council,E06000024,NGD,,,
North Somerset Council,E06000024,NGE,,,
North Somerset Council,E06000024,NGF,,,
North Somerset Council,E06000024,NHA,,,
North Somerset Council,E06000024,NHB,,,
North Somerset Council,E06000024,NHC,,,
North Somerset Council,E06000024,NHD,,,
North Somerset Council,E06000024,NHE,,,
North Somerset Council,E06000024,NIA,,,
North Somerset Council,E06000024,NJA,,,
North Somerset Council,E06000024,NKA,,,
North Somerset Council,E06000024,NLA,,,
North Somerset Council,E06000024,NMA,,,
North Somerset Council,E06000024,NMB,,,
North Somerset Council,E06000024,NNA,,,
North Somerset Council,E06000024,NOA,,,
North Somerset Council,E06000024,NPA,,,
North Somerset Council,E06000024,NPB,,,
North Somerset Council,E06000024,NQA,,,
North Somerset Council,E06000024,NQB,,,
North Somerset Council,E06000024,NRA,,,
North Somerset Council,E06000024,NRB,,,
North Somerset Council,E06000024,NRC,,,
North Somerset Council,E06000024,NRD,,,
North Somerset Council,E06000024,NRE,,,
North Somerset Council,E06000024,NRF,,,
North Somerset Council,E06000024,NSA,,,
North Somerset Council,E06000024,NSB,,,
North Somerset Council,E06000024,NSC,,,
North Somerset Council,E06000024,NSD,,,
North Somerset Council,E06000024,NSE,,,
North Somerset Council,E06000024,NTA,,,
North Somerset Council,E06000024,NTB,,,
North Somerset Council,E06000024,NTC,,,
North Somerset Council,E06000024,NTD,,,
North Somerset Council,E06000024,NTE,,,
North Somerset Council,E06000024,NTF,,,
North Somerset Council,E06000024,S HOLM,,,
North Somerset Council,E06000024,WAA,,,
North Somerset Council,E06000024,WAB,,,
North Somerset Council,E06000024,WAC,,,
North Somerset Council,E06000024,WAD,,,
North Somerset Council,E06000024,WBA,,,
North Somerset Council,E06000024,WBB,,,
North Somerset Council,E06000024,WBC,,,
North Somerset Council,E06000024,WCA,,,
North Somerset Council,E06000024,WCB,,,
North Somerset Council,E06000024,WDA,,,
North Somerset Council,E06000024,WDB,,,
North Somerset Council,E06000024,WDC,,,
North Somerset Council,E06000024,WEA,,,
North Somerset Council,E06000024,WEB,,,
North Somerset Council,E06000024,WEC,,,
North Somerset Council,E06000024,WFA,,,
North Somerset Council,E06000024,WFB,,,
North Somerset Council,E06000024,WGA,,,
North Somerset Council,E06000024,WGB,,,
North Somerset Council,E06000024,WGC,,,
North Somerset Council,E06000024,WGD,,,
North Somerset Council,E06000024,WHA,,,
North Somerset Council,E06000024,WHB,,,
North Somerset Council,E06000024,WHC,,,
North Somerset Council,E06000024,WHD,,,
North Somerset Council,E06000024,WIA,,,
North Somerset Council,E06000024,WIB,,,
North Somerset Council,E06000024,WJA,,,
North Somerset Council,E06000024,WJB,,,
North Somerset Council,E06000024,WKA,,,
North Somerset Council,E06000024,WKB,,,
North Somerset Council,E06000024,WLA,,,
North Somerset Council,E06000024,WLB,,,
North Somerset Council,E06000024,WMA,,,
North Somerset Council,E06000024,WMB,,,
North Somerset Council,E06000024,WMC,,,
North Somerset Council,E06000024,WMD,,,
North Somerset Council,E06000024,WNA,,,
North Somerset Council,E06000024,WNB,,,
North Somerset Council,E06000024,WNC,,,
North Somerset Council,E06000024,WOA,,,
North Somerset Council,E06000024,WOB,,,
North Somerset Council,E06000024,WOC,,,
