council_name,council_code,polling_district_id,address,postcode,source
Hartlepool Borough Council,E06000001,AA,,,
Hartlepool Borough Council,E06000001,AB,,,
Hartlepool Borough Council,E06000001,AC,,,
Hartlepool Borough Council,E06000001,AD,,,
Hartlepool Borough Council,E06000001,AE,,,
Hartlepool Borough Council,E06000001,BA,,,
Hartlepool Borough Council,E06000001,BB,,,
Hartlepool Borough Council,E06000001,BC,,,
Hartlepool Borough Council,E06000001,BD,,,
Hartlepool Borough Council,E06000001,CA,,,
Hartlepool Borough Council,E06000001,CB,,,
Hartlepool Borough Council,E06000001,CC,,,
Hartlepool Borough Council,E06000001,CD,,,
Hartlepool Borough Council,E06000001,CE,,,
Hartlepool Borough Council,E06000001,CF,,,
Hartlepool Borough Council,E06000001,DA,,,
Hartlepool Borough Council,E06000001,DB,,,
Hartlepool Borough Council,E06000001,DC,,,
Hartlepool Borough Council,E06000001,DD,,,
Hartlepool Borough Council,E06000001,DE,,,
Hartlepool Borough Council,E06000001,EA,,,
Hartlepool Borough Council,E06000001,EB,,,
Hartlepool Borough Council,E06000001,EC,,,
Hartlepool Borough Council,E06000001,ED,,,
Hartlepool Borough Council,E06000001,EE,,,
Hartlepool Borough Council,E06000001,EF,,,
Hartlepool Borough Council,E06000001,FA,,,
Hartlepool Borough Council,E06000001,FB,,,
Hartlepool Borough Council,E06000001,FC,,,
Hartlepool Borough Council,E06000001,FD,,,
Hartlepool Borough Council,E06000001,FE,,,
Hartlepool Borough Council,E06000001,GA,,,
Hartlepool Borough Council,E06000001,GB,,,
Hartlepool Borough Council,E06000001,GC,,,
Hartlepool Borough Council,E06000001,GD,,,
Hartlepool Borough Council,E06000001,GE,,,
Hartlepool Borough Council,E06000001,HA,,,
Hartlepool Borough Council,E06000001,HB,,,
Hartlepool Borough Council,E06000001,HC,,,
Hartlepool Borough Council,E06000001,HD,,,
Hartlepool Borough Council,E06000001,HE,,,
Hartlepool Borough Council,E06000001,HF,,,
Hartlepool Borough Council,E06000001,IA,,,
Hartlepool Borough Council,E06000001,IB,,,
Hartlepool Borough Council,E06000001,IC,,,
Hartlepool Borough Council,E06000001,ID,,,
Hartlepool Borough Council,E06000001,IE,,,
Hartlepool Borough Council,E06000001,IF,,,
Hartlepool Borough Council,E06000001,IG,,,
Hartlepool Borough Council,E06000001,IH,,,
Hartlepool Borough Council,E06000001,II,,,
Hartlepool Borough Council,E06000001,IJ,,,
Hartlepool Borough Council,E06000001,JA,,,
Hartlepool Borough Council,E06000001,JB,,,
Hartlepool Borough Council,E06000001,JC,,,
Hartlepool Borough Council,E06000001,JD,,,
Hartlepool Borough Council,E06000001,JE,,,
Hartlepool Borough Council,E06000001,KA,,,
Hartlepool Borough Council,E06000001,KB,,,
Hartlepool Borough Council,E06000001,KC,,,
Hartlepool Borough Council,E06000001,KD,,,
Hartlepool Borough Council,E06000001,KE,,,
