council_name,council_code,polling_district_id,address,postcode,source
South Derbyshire District Council,E07000039,ASA,,,
South Derbyshire District Council,E07000039,ASB,,,
South Derbyshire District Council,E07000039,ASC,,,
South Derbyshire District Council,E07000039,ASD,,,
South Derbyshire District Council,E07000039,ASE,,,
South Derbyshire District Council,E07000039,ASF,,,
South Derbyshire District Council,E07000039,ASG,,,
South Derbyshire District Council,E07000039,CGA,,,
South Derbyshire District Council,E07000039,CGB,,,
South Derbyshire District Council,E07000039,CGC,,,
South Derbyshire District Council,E07000039,CGD,,,
South Derbyshire District Council,E07000039,ETA,,,
South Derbyshire District Council,E07000039,ETB,,,
South Derbyshire District Council,E07000039,ETC,,,
South Derbyshire District Council,E07000039,ETD,,,
South Derbyshire District Council,E07000039,ETE,,,
South Derbyshire District Council,E07000039,ETF,,,
South Derbyshire District Council,E07000039,ETG,,,
South Derbyshire District Council,E07000039,ETH,,,
South Derbyshire District Council,E07000039,ETI,,,
South Derbyshire District Council,E07000039,ETJ,,,
South Derbyshire District Council,E07000039,HLA,,,
South Derbyshire District Council,E07000039,HLB,,,
South Derbyshire District Council,E07000039,HLC,,,
South Derbyshire District Council,E07000039,HLD,,,
South Derbyshire District Council,E07000039,HLE,,,
South Derbyshire District Council,E07000039,HLF,,,
South Derbyshire District Council,E07000039,HLG,,,
South Derbyshire District Council,E07000039,HLH,,,
South Derbyshire District Council,E07000039,HNA,,,
South Derbyshire District Council,E07000039,HNB,,,
South Derbyshire District Council,E07000039,HNC,,,
South Derbyshire District Council,E07000039,HND,,,
South Derbyshire District Council,E07000039,HNE,,,
South Derbyshire District Council,E07000039,HNF,,,
South Derbyshire District Council,E07000039,LTA,,,
South Derbyshire District Council,E07000039,LTB,,,
South Derbyshire District Council,E07000039,LTC,,,
South Derbyshire District Council,E07000039,LTD,,,
South Derbyshire District Council,E07000039,LTE,,,
South Derbyshire District Council,E07000039,LTF,,,
South Derbyshire District Council,E07000039,MLA,,,
South Derbyshire District Council,E07000039,MLB,,,
South Derbyshire District Council,E07000039,MLC,,,
South Derbyshire District Council,E07000039,MWA,,,
South Derbyshire District Council,E07000039,MWB,,,
South Derbyshire District Council,E07000039,MWC,,,
South Derbyshire District Council,E07000039,MWD,,,
South Derbyshire District Council,E07000039,MWE,,,
South Derbyshire District Council,E07000039,NSA,,,
South Derbyshire District Council,E07000039,NSB,,,
South Derbyshire District Council,E07000039,NSC,,,
South Derbyshire District Council,E07000039,NSD,,,
South Derbyshire District Council,E07000039,NSE,,,
South Derbyshire District Council,E07000039,RTA,,,
South Derbyshire District Council,E07000039,RTB,,,
South Derbyshire District Council,E07000039,RTC,,,
South Derbyshire District Council,E07000039,RTD,,,
South Derbyshire District Council,E07000039,RTE,,,
South Derbyshire District Council,E07000039,RTF,,,
South Derbyshire District Council,E07000039,RTG,,,
South Derbyshire District Council,E07000039,RTH,,,
South Derbyshire District Council,E07000039,RTI,,,
South Derbyshire District Council,E07000039,RTJ,,,
South Derbyshire District Council,E07000039,SLA,,,
South Derbyshire District Council,E07000039,SLB,,,
South Derbyshire District Council,E07000039,SLC,,,
South Derbyshire District Council,E07000039,SLD,,,
South Derbyshire District Council,E07000039,SLE,,,
South Derbyshire District Council,E07000039,SLF,,,
South Derbyshire District Council,E07000039,STA,,,
South Derbyshire District Council,E07000039,STB,,,
South Derbyshire District Council,E07000039,SWA,,,
South Derbyshire District Council,E07000039,SWB,,,
South Derbyshire District Council,E07000039,SWC,,,
South Derbyshire District Council,E07000039,SWD,,,
South Derbyshire District Council,E07000039,SWE,,,
South Derbyshire District Council,E07000039,SWF,,,
South Derbyshire District Council,E07000039,WFA,,,
South Derbyshire District Council,E07000039,WFB,,,
South Derbyshire District Council,E07000039,WVA,,,
South Derbyshire District Council,E07000039,WVB,,,
South Derbyshire District Council,E07000039,WVD,,,
South Derbyshire District Council,E07000039,WVE,,,
South Derbyshire District Council,E07000039,WYC,,,
