council_name,council_code,polling_district_id,address,postcode,source
Milton Keynes Council,E06000042,AA,,,
Milton Keynes Council,E06000042,AB,,,
Milton Keynes Council,E06000042,AC,,,
Milton Keynes Council,E06000042,AD,,,
Milton Keynes Council,E06000042,AE,,,
Milton Keynes Council,E06000042,AF,,,
Milton Keynes Council,E06000042,AG,,,
Milton Keynes Council,E06000042,AH,,,
Milton Keynes Council,E06000042,AI,,,
Milton Keynes Council,E06000042,BA,,,
Milton Keynes Council,E06000042,BB,,,
Milton Keynes Council,E06000042,BC,,,
Milton Keynes Council,E06000042,BD,,,
Milton Keynes Council,E06000042,BE,,,
Milton Keynes Council,E06000042,BF,,,
Milton Keynes Council,E06000042,BG,,,
Milton Keynes Council,E06000042,BH,,,
Milton Keynes Council,E06000042,CA,,,
Milton Keynes Council,E06000042,CB,,,
Milton Keynes Council,E06000042,CC,,,
Milton Keynes Council,E06000042,CD,,,
Milton Keynes Council,E06000042,CE,,,
Milton Keynes Council,E06000042,CF,,,
Milton Keynes Council,E06000042,DA,,,
Milton Keynes Council,E06000042,DB,,,
Milton Keynes Council,E06000042,DC,,,
Milton Keynes Council,E06000042,DD,,,
Milton Keynes Council,E06000042,DE,,,
Milton Keynes Council,E06000042,DF,,,
Milton Keynes Council,E06000042,EA,,,
Milton Keynes Council,E06000042,EB,,,
Milton Keynes Council,E06000042,EC,,,
Milton Keynes Council,E06000042,ED,,,
Milton Keynes Council,E06000042,EE,,,
Milton Keynes Council,E06000042,EF,,,
Milton Keynes Council,E06000042,EG,,,
Milton Keynes Council,E06000042,FA,,,
Milton Keynes Council,E06000042,FB,,,
Milton Keynes Council,E06000042,FC,,,
Milton Keynes Council,E06000042,FD,,,
Milton Keynes Council,E06000042,FE,,,
Milton Keynes Council,E06000042,FF,,,
Milton Keynes Council,E06000042,FG,,,
Milton Keynes Council,E06000042,FH,,,
Milton Keynes Council,E06000042,FI,,,
Milton Keynes Council,E06000042,FJ,,,
Milton Keynes Council,E06000042,FK,,,
Milton Keynes Council,E06000042,FL,,,
Milton Keynes Council,E06000042,FM,,,
Milton Keynes Council,E06000042,GA,,,
Milton Keynes Council,E06000042,GB,,,
Milton Keynes Council,E06000042,GC,,,
Milton Keynes Council,E06000042,GD,,,
Milton Keynes Council,E06000042,GE,,,
Milton Keynes Council,E06000042,HA,,,
Milton Keynes Council,E06000042,HB,,,
Milton Keynes Council,E06000042,HC,,,
Milton Keynes Council,E06000042,HD,,,
Milton Keynes Council,E06000042,HE,,,
Milton Keynes Council,E06000042,HF,,,
Milton Keynes Council,E06000042,HG,,,
Milton Keynes Council,E06000042,HH,,,
Milton Keynes Council,E06000042,IA,,,
Milton Keynes Council,E06000042,IB,,,
Milton Keynes Council,E06000042,IC,,,
Milton Keynes Council,E06000042,ID,,,
Milton Keynes Council,E06000042,IE,,,
Milton Keynes Council,E06000042,IF,,,
Milton Keynes Council,E06000042,JA,,,
Milton Keynes Council,E06000042,JB,,,
Milton Keynes Council,E06000042,JC,,,
Milton Keynes Council,E06000042,JD,,,
Milton Keynes Council,E06000042,KA,,,
Milton Keynes Council,E06000042,KB,,,
Milton Keynes Council,E06000042,KC,,,
Milton Keynes Council,E06000042,KD,,,
Milton Keynes Council,E06000042,KE,,,
Milton Keynes Council,E06000042,KF,,,
Milton Keynes Council,E06000042,KG,,,
Milton Keynes Council,E06000042,KH,,,
Milton Keynes Council,E06000042,KI,,,
Milton Keynes Council,E06000042,LA,,,
Milton Keynes Council,E06000042,LB,,,
Milton Keynes Council,E06000042,LC,,,
Milton Keynes Council,E06000042,LD,,,
Milton Keynes Council,E06000042,LE,,,
Milton Keynes Council,E06000042,LF,,,
Milton Keynes Council,E06000042,LG,,,
Milton Keynes Council,E06000042,MA,,,
Milton Keynes Council,E06000042,MB,,,
Milton Keynes Council,E06000042,MC,,,
Milton Keynes Council,E06000042,MD,,,
Milton Keynes Council,E06000042,ME,,,
Milton Keynes Council,E06000042,MF,,,
Milton Keynes Council,E06000042,MG,,,
Milton Keynes Council,E06000042,MH,,,
