council_name,council_code,polling_district_id,address,postcode,source
Medway Council,E06000035,CCC1,,,
Medway Council,E06000035,CCC2,,,
Medway Council,E06000035,CCC3,,,
Medway Council,E06000035,CCC4,,,
Medway Council,E06000035,CLC1,,,
Medway Council,E06000035,CLC2,,,
Medway Council,E06000035,CLC3,,,
Medway Council,E06000035,CLW1,,,
Medway Council,E06000035,CLW2,,,
Medway Council,E06000035,CLW3,,,
Medway Council,E06000035,CLW4,,,
Medway Council,E06000035,CPP1,,,
Medway Council,E06000035,CPP2,,,
Medway Council,E06000035,CPP3,,,
Medway Council,E06000035,CW1,,,
Medway Council,E06000035,CW2,,,
Medway Council,E06000035,GGN1,,,
Medway Council,E06000035,GGN2,,,
Medway Council,E06000035,GGN3,,,
Medway Council,E06000035,GGN4,,,
Medway Council,E06000035,GGS1,,,
Medway Council,E06000035,GGS2,,,
Medway Council,E06000035,GGS3,,,
Medway Council,E06000035,GGS4,,,
Medway Council,E06000035,GHW1,,,
Medway Council,E06000035,GHW2,,,
Medway Council,E06000035,GRC1,,,
Medway Council,E06000035,GRC2,,,
Medway Council,E06000035,GRC3,,,
Medway Council,E06000035,GRN1,,,
Medway Council,E06000035,GRN2,,,
Medway Council,E06000035,GRN3,,,
Medway Council,E06000035,GRN4,,,
Medway Council,E06000035,GRS1,,,
Medway Council,E06000035,GRS2,,,
Medway Council,E06000035,GRS3,,,
Medway Council,E06000035,GRS4,,,
Medway Council,E06000035,GT1,,,
Medway Council,E06000035,GT2,,,
Medway Council,E06000035,GT3,,,
Medway Council,E06000035,GW1,,,
Medway Council,E06000035,GW2,,,
Medway Council,E06000035,GW3,,,
Medway Council,E06000035,RCH1,,,
Medway Council,E06000035,RCH2,,,
Medway Council,E06000035,RCH3,,,
Medway Council,E06000035,RCH4,,,
Medway Council,E06000035,RP1,,,
Medway Council,E06000035,RP2,,,
Medway Council,E06000035,RP3,,,
Medway Council,E06000035,RP4,,,
Medway Council,E06000035,RP5,,,
Medway Council,E06000035,RP6,,,
Medway Council,E06000035,RP7,,,
Medway Council,E06000035,RP8,,,
Medway Council,E06000035,RP9,,,
Medway Council,E06000035,RR1,,,
Medway Council,E06000035,RR2,,,
Medway Council,E06000035,RR3,,,
Medway Council,E06000035,RR4,,,
Medway Council,E06000035,RRE1,,,
Medway Council,E06000035,RRE2,,,
Medway Council,E06000035,RRE3,,,
Medway Council,E06000035,RRS1,,,
Medway Council,E06000035,RRS2,,,
Medway Council,E06000035,RRS3,,,
Medway Council,E06000035,RRS4,,,
Medway Council,E06000035,RRW1,,,
Medway Council,E06000035,RRW2,,,
Medway Council,E06000035,RRW3,,,
Medway Council,E06000035,RRW4,,,
Medway Council,E06000035,RRW5,,,
Medway Council,E06000035,RSN1,,,
Medway Council,E06000035,RSN2,,,
Medway Council,E06000035,RSN3,,,
Medway Council,E06000035,RSN4,,,
Medway Council,E06000035,RSN5,,,
Medway Council,E06000035,RSR1,,,
Medway Council,E06000035,RSR2,,,
Medway Council,E06000035,RSR3,,,
Medway Council,E06000035,RSR4,,,
Medway Council,E06000035,RSR5,,,
Medway Council,E06000035,RSR6,,,
Medway Council,E06000035,RSR7,,,
Medway Council,E06000035,RSR8,,,
Medway Council,E06000035,RSS1,,,
Medway Council,E06000035,RSS2,,,
Medway Council,E06000035,RSS3,,,
Medway Council,E06000035,RSS4,,,
Medway Council,E06000035,RSS5,,,
