council_name,council_code,polling_district_id,address,postcode,source
Northampton Borough Council,E07000154,NABA,,,
Northampton Borough Council,E07000154,NABB,,,
Northampton Borough Council,E07000154,NABC,,,
Northampton Borough Council,E07000154,NBRA,,,
Northampton Borough Council,E07000154,NBRB,,,
Northampton Borough Council,E07000154,NBRC,,,
Northampton Borough Council,E07000154,NBVA,,,
Northampton Borough Council,E07000154,NBVB,,,
Northampton Borough Council,E07000154,NEFA,,,
Northampton Borough Council,E07000154,NEFB,,,
Northampton Borough Council,E07000154,NHDA,,,
Northampton Borough Council,E07000154,NHDB,,,
Northampton Borough Council,E07000154,NKGA,,,
Northampton Borough Council,E07000154,NKGB,,,
Northampton Borough Council,E07000154,NKGC,,,
Northampton Borough Council,E07000154,NKTA,,,
Northampton Borough Council,E07000154,NKTB,,,
Northampton Borough Council,E07000154,NOLA,,,
Northampton Borough Council,E07000154,NOLB,,,
Northampton Borough Council,E07000154,NPHA,,,
Northampton Borough Council,E07000154,NPHB,,,
Northampton Borough Council,E07000154,NPLA,,,
Northampton Borough Council,E07000154,NPLB,,,
Northampton Borough Council,E07000154,NRFC,,,
Northampton Borough Council,E07000154,NSDA,,,
Northampton Borough Council,E07000154,NSDB,,,
Northampton Borough Council,E07000154,NSMA,,,
Northampton Borough Council,E07000154,NSMB,,,
Northampton Borough Council,E07000154,NSPA,,,
Northampton Borough Council,E07000154,NSPB,,,
Northampton Borough Council,E07000154,NSUA,,,
Northampton Borough Council,E07000154,NSUB,,,
Northampton Borough Council,E07000154,NTRA,,,
Northampton Borough Council,E07000154,NTRB,,,
Northampton Borough Council,E07000154,NTVA,,,
Northampton Borough Council,E07000154,NTVB,,,
Northampton Borough Council,E07000154,NTVC,,,
Northampton Borough Council,E07000154,NTVD,,,
Northampton Borough Council,E07000154,NWTA,,,
Northampton Borough Council,E07000154,NWTB,,,
Northampton Borough Council,E07000154,SABD,,,
Northampton Borough Council,E07000154,SBLA,,,
Northampton Borough Council,E07000154,SBLB,,,
Northampton Borough Council,E07000154,SBLC,,,
Northampton Borough Council,E07000154,SBLD,,,
Northampton Borough Council,E07000154,SCTA,,,
Northampton Borough Council,E07000154,SCTB,,,
Northampton Borough Council,E07000154,SCTC,,,
Northampton Borough Council,E07000154,SCTD,,,
Northampton Borough Council,E07000154,SCTE,,,
Northampton Borough Council,E07000154,SDBA,,,
Northampton Borough Council,E07000154,SDBB,,,
Northampton Borough Council,E07000154,SDBC,,,
Northampton Borough Council,E07000154,SDBD,,,
Northampton Borough Council,E07000154,SKHA,,,
Northampton Borough Council,E07000154,SKHB,,,
Northampton Borough Council,E07000154,SNDA,,,
Northampton Borough Council,E07000154,SNDB,,,
Northampton Borough Council,E07000154,SNDC,,,
Northampton Borough Council,E07000154,SNDD,,,
Northampton Borough Council,E07000154,SNDE,,,
Northampton Borough Council,E07000154,SNDF,,,
Northampton Borough Council,E07000154,SNDG,,,
Northampton Borough Council,E07000154,SNEHA,,,
Northampton Borough Council,E07000154,SNEHB,,,
Northampton Borough Council,E07000154,SNEHC,,,
Northampton Borough Council,E07000154,SNEHD,,,
Northampton Borough Council,E07000154,SNEHE,,,
Northampton Borough Council,E07000154,SNEHF,,,
Northampton Borough Council,E07000154,SNNVA,,,
Northampton Borough Council,E07000154,SNNVB,,,
Northampton Borough Council,E07000154,SNNVC,,,
Northampton Borough Council,E07000154,SNNVD,,,
Northampton Borough Council,E07000154,SNNVE,,,
Northampton Borough Council,E07000154,SNRMA,,,
Northampton Borough Council,E07000154,SNUPA,,,
Northampton Borough Council,E07000154,SNUPB,,,
Northampton Borough Council,E07000154,SNUPC,,,
Northampton Borough Council,E07000154,SNWHA,,,
Northampton Borough Council,E07000154,SNWHB,,,
Northampton Borough Council,E07000154,SODA,,,
Northampton Borough Council,E07000154,SODB,,,
Northampton Borough Council,E07000154,SODC,,,
Northampton Borough Council,E07000154,SPKA,,,
Northampton Borough Council,E07000154,SPKB,,,
Northampton Borough Council,E07000154,SRFA,,,
Northampton Borough Council,E07000154,SRFB,,,
Northampton Borough Council,E07000154,SRMB,,,
Northampton Borough Council,E07000154,SRMC,,,
Northampton Borough Council,E07000154,SRMD,,,
Northampton Borough Council,E07000154,SRVA,,,
Northampton Borough Council,E07000154,SRVB,,,
Northampton Borough Council,E07000154,SSJA,,,
Northampton Borough Council,E07000154,SSJB,,,
Northampton Borough Council,E07000154,SSMC,,,
Northampton Borough Council,E07000154,SSMD,,,
Northampton Borough Council,E07000154,SSPA,,,
Northampton Borough Council,E07000154,SSPB,,,
Northampton Borough Council,E07000154,STVE,,,
