council_name,council_code,polling_district_id,address,postcode,source
East Hertfordshire District Council,E07000242,BC,,,
East Hertfordshire District Council,E07000242,CA,,,
East Hertfordshire District Council,E07000242,CB,,,
East Hertfordshire District Council,E07000242,CC,,,
East Hertfordshire District Council,E07000242,CD,,,
East Hertfordshire District Council,E07000242,CE,,,
East Hertfordshire District Council,E07000242,CF,,,
East Hertfordshire District Council,E07000242,CG,,,
East Hertfordshire District Council,E07000242,CH,,,
East Hertfordshire District Council,E07000242,CI,,,
East Hertfordshire District Council,E07000242,CJ,,,
East Hertfordshire District Council,E07000242,CK,,,
East Hertfordshire District Council,E07000242,CL,,,
East Hertfordshire District Council,E07000242,CM,,,
East Hertfordshire District Council,E07000242,CN,,,
East Hertfordshire District Council,E07000242,CP,,,
East Hertfordshire District Council,E07000242,CQ,,,
East Hertfordshire District Council,E07000242,CR,,,
East Hertfordshire District Council,E07000242,CS,,,
East Hertfordshire District Council,E07000242,CT,,,
East Hertfordshire District Council,E07000242,CU,,,
East Hertfordshire District Council,E07000242,CV,,,
East Hertfordshire District Council,E07000242,CW,,,
East Hertfordshire District Council,E07000242,CX,,,
East Hertfordshire District Council,E07000242,CY,,,
East Hertfordshire District Council,E07000242,CZ,,,
East Hertfordshire District Council,E07000242,DA,,,
East Hertfordshire District Council,E07000242,DB,,,
East Hertfordshire District Council,E07000242,DC,,,
East Hertfordshire District Council,E07000242,DD,,,
East Hertfordshire District Council,E07000242,DE,,,
East Hertfordshire District Council,E07000242,DF,,,
East Hertfordshire District Council,E07000242,DG,,,
East Hertfordshire District Council,E07000242,DH,,,
East Hertfordshire District Council,E07000242,DJ,,,
East Hertfordshire District Council,E07000242,DK,,,
East Hertfordshire District Council,E07000242,DL,,,
East Hertfordshire District Council,E07000242,DM,,,
East Hertfordshire District Council,E07000242,DN,,,
East Hertfordshire District Council,E07000242,DP,,,
East Hertfordshire District Council,E07000242,DQ,,,
East Hertfordshire District Council,E07000242,DR,,,
East Hertfordshire District Council,E07000242,DT,,,
East Hertfordshire District Council,E07000242,DU,,,
East Hertfordshire District Council,E07000242,DV,,,
East Hertfordshire District Council,E07000242,DW,,,
East Hertfordshire District Council,E07000242,DX,,,
East Hertfordshire District Council,E07000242,DY,,,
East Hertfordshire District Council,E07000242,DZ,,,
East Hertfordshire District Council,E07000242,EA,,,
East Hertfordshire District Council,E07000242,EB,,,
East Hertfordshire District Council,E07000242,EC,,,
East Hertfordshire District Council,E07000242,ED,,,
East Hertfordshire District Council,E07000242,EE,,,
East Hertfordshire District Council,E07000242,EG,,,
East Hertfordshire District Council,E07000242,FA,,,
East Hertfordshire District Council,E07000242,FB,,,
East Hertfordshire District Council,E07000242,FC,,,
East Hertfordshire District Council,E07000242,FD,,,
East Hertfordshire District Council,E07000242,FE,,,
East Hertfordshire District Council,E07000242,FF,,,
East Hertfordshire District Council,E07000242,FG,,,
East Hertfordshire District Council,E07000242,FH,,,
East Hertfordshire District Council,E07000242,FJ,,,
East Hertfordshire District Council,E07000242,FK,,,
East Hertfordshire District Council,E07000242,FL,,,
East Hertfordshire District Council,E07000242,FM,,,
East Hertfordshire District Council,E07000242,FN,,,
East Hertfordshire District Council,E07000242,FO,,,
East Hertfordshire District Council,E07000242,FP,,,
East Hertfordshire District Council,E07000242,FQ,,,
East Hertfordshire District Council,E07000242,FR,,,
East Hertfordshire District Council,E07000242,FS,,,
East Hertfordshire District Council,E07000242,FT,,,
East Hertfordshire District Council,E07000242,FU,,,
East Hertfordshire District Council,E07000242,FV,,,
East Hertfordshire District Council,E07000242,FW,,,
East Hertfordshire District Council,E07000242,FX,,,
East Hertfordshire District Council,E07000242,FY,,,
East Hertfordshire District Council,E07000242,FZ,,,
East Hertfordshire District Council,E07000242,GA,,,
East Hertfordshire District Council,E07000242,GB,,,
East Hertfordshire District Council,E07000242,GC,,,
East Hertfordshire District Council,E07000242,GD,,,
East Hertfordshire District Council,E07000242,GF,,,
East Hertfordshire District Council,E07000242,GG,,,
East Hertfordshire District Council,E07000242,GH,,,
East Hertfordshire District Council,E07000242,GJ,,,
East Hertfordshire District Council,E07000242,GK,,,
East Hertfordshire District Council,E07000242,GL,,,
East Hertfordshire District Council,E07000242,JG,,,
East Hertfordshire District Council,E07000242,KD,,,
East Hertfordshire District Council,E07000242,LC,,,
East Hertfordshire District Council,E07000242,ND,,,
East Hertfordshire District Council,E07000242,NF,,,
East Hertfordshire District Council,E07000242,RD,,,
