council_name,council_code,polling_district_id,address,postcode,source
Christchurch Borough Council,E07000048,BW,,,
Christchurch Borough Council,E07000048,GRA,,,
Christchurch Borough Council,E07000048,GRB,,,
Christchurch Borough Council,E07000048,HCA,,,
Christchurch Borough Council,E07000048,HCB,,,
Christchurch Borough Council,E07000048,JUA,,,
Christchurch Borough Council,E07000048,JUB,,,
Christchurch Borough Council,E07000048,MFA,,,
Christchurch Borough Council,E07000048,MFB,,,
Christchurch Borough Council,E07000048,NHA,,,
Christchurch Borough Council,E07000048,NHB,,,
Christchurch Borough Council,E07000048,POA,,,
Christchurch Borough Council,E07000048,POB,,,
Christchurch Borough Council,E07000048,PSA,,,
Christchurch Borough Council,E07000048,PSB,,,
Christchurch Borough Council,E07000048,SCA,,,
Christchurch Borough Council,E07000048,SCB,,,
Christchurch Borough Council,E07000048,SCC,,,
Christchurch Borough Council,E07000048,TCA,,,
Christchurch Borough Council,E07000048,TCB,,,
Christchurch Borough Council,E07000048,WHA,,,
Christchurch Borough Council,E07000048,WHB,,,
