council_name,council_code,polling_district_id,address,postcode,source
Stroud District Council,E07000082,HB,,,
Stroud District Council,E07000082,HBA,,,
Stroud District Council,E07000082,HC,,,
Stroud District Council,E07000082,HCA,,,
Stroud District Council,E07000082,JK,,,
Stroud District Council,E07000082,JL,,,
Stroud District Council,E07000082,JM,,,
Stroud District Council,E07000082,JN,,,
Stroud District Council,E07000082,JNA,,,
Stroud District Council,E07000082,JNB,,,
Stroud District Council,E07000082,JNC,,,
Stroud District Council,E07000082,JND,,,
Stroud District Council,E07000082,JO,,,
Stroud District Council,E07000082,JOA,,,
Stroud District Council,E07000082,JOB,,,
Stroud District Council,E07000082,JOC,,,
Stroud District Council,E07000082,JR,,,
Stroud District Council,E07000082,JRA,,,
Stroud District Council,E07000082,JRB,,,
Stroud District Council,E07000082,JRC,,,
Stroud District Council,E07000082,JS,,,
Stroud District Council,E07000082,JT,,,
Stroud District Council,E07000082,JV,,,
Stroud District Council,E07000082,JVA,,,
Stroud District Council,E07000082,JVB,,,
Stroud District Council,E07000082,JW,,,
Stroud District Council,E07000082,JX,,,
Stroud District Council,E07000082,JZ,,,
Stroud District Council,E07000082,KA,,,
Stroud District Council,E07000082,KB,,,
Stroud District Council,E07000082,KC,,,
Stroud District Council,E07000082,KD,,,
Stroud District Council,E07000082,KDA,,,
Stroud District Council,E07000082,KE,,,
Stroud District Council,E07000082,KEA,,,
Stroud District Council,E07000082,KI,,,
Stroud District Council,E07000082,KJ,,,
Stroud District Council,E07000082,KK,,,
Stroud District Council,E07000082,KL,,,
Stroud District Council,E07000082,KLA,,,
Stroud District Council,E07000082,KN,,,
Stroud District Council,E07000082,KO,,,
Stroud District Council,E07000082,KP,,,
Stroud District Council,E07000082,KQ,,,
Stroud District Council,E07000082,KR,,,
Stroud District Council,E07000082,KS,,,
Stroud District Council,E07000082,KT,,,
Stroud District Council,E07000082,KU,,,
Stroud District Council,E07000082,KUA,,,
Stroud District Council,E07000082,KUB,,,
Stroud District Council,E07000082,KUC,,,
Stroud District Council,E07000082,KX,,,
Stroud District Council,E07000082,KY1,,,
Stroud District Council,E07000082,KY2,,,
Stroud District Council,E07000082,KZ,,,
Stroud District Council,E07000082,KZX,,,
Stroud District Council,E07000082,KZY,,,
Stroud District Council,E07000082,LA,,,
Stroud District Council,E07000082,LB,,,
Stroud District Council,E07000082,LE,,,
Stroud District Council,E07000082,LF,,,
Stroud District Council,E07000082,LFA,,,
Stroud District Council,E07000082,LG,,,
Stroud District Council,E07000082,LH,,,
Stroud District Council,E07000082,LI,,,
Stroud District Council,E07000082,LK,,,
Stroud District Council,E07000082,LKA,,,
Stroud District Council,E07000082,LM1,,,
Stroud District Council,E07000082,LM2,,,
Stroud District Council,E07000082,LMA,,,
Stroud District Council,E07000082,LMB,,,
Stroud District Council,E07000082,LMC,,,
Stroud District Council,E07000082,LMD1,,,
Stroud District Council,E07000082,LMD2,,,
Stroud District Council,E07000082,LMD3,,,
Stroud District Council,E07000082,LR,,,
Stroud District Council,E07000082,LS,,,
Stroud District Council,E07000082,LT,,,
Stroud District Council,E07000082,LU,,,
Stroud District Council,E07000082,LUA,,,
Stroud District Council,E07000082,LUB,,,
Stroud District Council,E07000082,LW,,,
Stroud District Council,E07000082,LWA,,,
Stroud District Council,E07000082,LWB,,,
Stroud District Council,E07000082,LY,,,
Stroud District Council,E07000082,LYA,,,
Stroud District Council,E07000082,LZ,,,
Stroud District Council,E07000082,MA,,,
Stroud District Council,E07000082,MAA,,,
Stroud District Council,E07000082,MAX,,,
Stroud District Council,E07000082,MAZ,,,
Stroud District Council,E07000082,MC,,,
Stroud District Council,E07000082,MCA,,,
Stroud District Council,E07000082,MCB,,,
Stroud District Council,E07000082,MF,,,
Stroud District Council,E07000082,MG,,,
Stroud District Council,E07000082,MH,,,
Stroud District Council,E07000082,MI,,,
Stroud District Council,E07000082,MJ,,,
Stroud District Council,E07000082,MJA,,,
Stroud District Council,E07000082,MK,,,
Stroud District Council,E07000082,ML,,,
