council_name,council_code,polling_district_id,address,postcode,source
Cheltenham Borough Council,E07000078,AA,,,
Cheltenham Borough Council,E07000078,AB,,,
Cheltenham Borough Council,E07000078,BA,,,
Cheltenham Borough Council,E07000078,BB,,,
Cheltenham Borough Council,E07000078,CA,,,
Cheltenham Borough Council,E07000078,CB,,,
Cheltenham Borough Council,E07000078,CC,,,
Cheltenham Borough Council,E07000078,DA,,,
Cheltenham Borough Council,E07000078,EA,,,
Cheltenham Borough Council,E07000078,EB,,,
Cheltenham Borough Council,E07000078,EC,,,
Cheltenham Borough Council,E07000078,ED,,,
Cheltenham Borough Council,E07000078,FA,,,
Cheltenham Borough Council,E07000078,FB,,,
Cheltenham Borough Council,E07000078,FC,,,
Cheltenham Borough Council,E07000078,GA,,,
Cheltenham Borough Council,E07000078,GB,,,
Cheltenham Borough Council,E07000078,HA,,,
Cheltenham Borough Council,E07000078,HB,,,
Cheltenham Borough Council,E07000078,HC,,,
Cheltenham Borough Council,E07000078,IA,,,
Cheltenham Borough Council,E07000078,IB,,,
Cheltenham Borough Council,E07000078,IC,,,
Cheltenham Borough Council,E07000078,JA,,,
Cheltenham Borough Council,E07000078,JB,,,
Cheltenham Borough Council,E07000078,JC,,,
Cheltenham Borough Council,E07000078,KA,,,
Cheltenham Borough Council,E07000078,KB,,,
Cheltenham Borough Council,E07000078,LA,,,
Cheltenham Borough Council,E07000078,LB,,,
Cheltenham Borough Council,E07000078,MA,,,
Cheltenham Borough Council,E07000078,MB,,,
Cheltenham Borough Council,E07000078,MC,,,
Cheltenham Borough Council,E07000078,NA,,,
Cheltenham Borough Council,E07000078,NB,,,
Cheltenham Borough Council,E07000078,OA,,,
Cheltenham Borough Council,E07000078,OB,,,
Cheltenham Borough Council,E07000078,PA,,,
Cheltenham Borough Council,E07000078,PB,,,
Cheltenham Borough Council,E07000078,QA,,,
Cheltenham Borough Council,E07000078,QB,,,
Cheltenham Borough Council,E07000078,RA,,,
Cheltenham Borough Council,E07000078,RB,,,
Cheltenham Borough Council,E07000078,RC,,,
Cheltenham Borough Council,E07000078,SA,,,
Cheltenham Borough Council,E07000078,SB,,,
Cheltenham Borough Council,E07000078,SC,,,
Cheltenham Borough Council,E07000078,TA,,,
Cheltenham Borough Council,E07000078,TB,,,
Cheltenham Borough Council,E07000078,TC,,,
