council_name,council_code,polling_district_id,address,postcode,source
Torridge District Council,E07000046,GA,,,
Torridge District Council,E07000046,GB,,,
Torridge District Council,E07000046,GC,,,
Torridge District Council,E07000046,GD,,,
Torridge District Council,E07000046,GE1,,,
Torridge District Council,E07000046,GE2,,,
Torridge District Council,E07000046,GE3,,,
Torridge District Council,E07000046,GF,,,
Torridge District Council,E07000046,GG,,,
Torridge District Council,E07000046,GH,,,
Torridge District Council,E07000046,GI1,,,
Torridge District Council,E07000046,GI2,,,
Torridge District Council,E07000046,GJ1,,,
Torridge District Council,E07000046,GJ2,,,
Torridge District Council,E07000046,GJ3,,,
Torridge District Council,E07000046,GK1,,,
Torridge District Council,E07000046,GK2,,,
Torridge District Council,E07000046,GL,,,
Torridge District Council,E07000046,GM,,,
Torridge District Council,E07000046,GN,,,
Torridge District Council,E07000046,GO,,,
Torridge District Council,E07000046,GP,,,
Torridge District Council,E07000046,GQ,,,
Torridge District Council,E07000046,GR,,,
Torridge District Council,E07000046,GS,,,
Torridge District Council,E07000046,GT,,,
Torridge District Council,E07000046,GU,,,
Torridge District Council,E07000046,GV,,,
Torridge District Council,E07000046,GW,,,
Torridge District Council,E07000046,GX,,,
Torridge District Council,E07000046,GY,,,
Torridge District Council,E07000046,GZ,,,
Torridge District Council,E07000046,HA,,,
Torridge District Council,E07000046,HB,,,
Torridge District Council,E07000046,HC1,,,
Torridge District Council,E07000046,HC2,,,
Torridge District Council,E07000046,HC3,,,
Torridge District Council,E07000046,HC4,,,
Torridge District Council,E07000046,HD,,,
Torridge District Council,E07000046,HE,,,
Torridge District Council,E07000046,HF,,,
Torridge District Council,E07000046,HG,,,
Torridge District Council,E07000046,HH,,,
Torridge District Council,E07000046,HI,,,
Torridge District Council,E07000046,HJ1,,,
Torridge District Council,E07000046,HJ2,,,
Torridge District Council,E07000046,HK,,,
Torridge District Council,E07000046,HL,,,
Torridge District Council,E07000046,HM,,,
Torridge District Council,E07000046,HN,,,
Torridge District Council,E07000046,HO,,,
Torridge District Council,E07000046,HP,,,
Torridge District Council,E07000046,HQ1,,,
Torridge District Council,E07000046,HQ2,,,
Torridge District Council,E07000046,HR,,,
Torridge District Council,E07000046,HS,,,
Torridge District Council,E07000046,HT,,,
Torridge District Council,E07000046,HU,,,
Torridge District Council,E07000046,HV,,,
Torridge District Council,E07000046,HW,,,
Torridge District Council,E07000046,HX,,,
Torridge District Council,E07000046,HY,,,
Torridge District Council,E07000046,HZ1,,,
Torridge District Council,E07000046,HZ2,,,
Torridge District Council,E07000046,HZ3,,,
Torridge District Council,E07000046,HZ4,,,
Torridge District Council,E07000046,IA,,,
Torridge District Council,E07000046,IB,,,
Torridge District Council,E07000046,IC,,,
Torridge District Council,E07000046,ID,,,
Torridge District Council,E07000046,IE,,,
Torridge District Council,E07000046,IF,,,
Torridge District Council,E07000046,IG,,,
Torridge District Council,E07000046,IH,,,
Torridge District Council,E07000046,II,,,
Torridge District Council,E07000046,IJ,,,
Torridge District Council,E07000046,IK,,,
Torridge District Council,E07000046,IL,,,
Torridge District Council,E07000046,IM,,,
Torridge District Council,E07000046,IN,,,
Torridge District Council,E07000046,IO,,,
Torridge District Council,E07000046,IP,,,
Torridge District Council,E07000046,IQ,,,
Torridge District Council,E07000046,IR,,,
Torridge District Council,E07000046,IS,,,
Torridge District Council,E07000046,IT,,,
Torridge District Council,E07000046,IU,,,
Torridge District Council,E07000046,IV,,,
Torridge District Council,E07000046,IW,,,
Torridge District Council,E07000046,IX,,,
