council_name,council_code,polling_district_id,address,postcode,source
Stoke-on-Trent City Council,E06000021,1AH1,,,
Stoke-on-Trent City Council,E06000021,1BC1,,,
Stoke-on-Trent City Council,E06000021,1BC2,,,
Stoke-on-Trent City Council,E06000021,1BC3,,,
Stoke-on-Trent City Council,E06000021,1BC4,,,
Stoke-on-Trent City Council,E06000021,1BC5,,,
Stoke-on-Trent City Council,E06000021,1BH1,,,
Stoke-on-Trent City Council,E06000021,1BM1,,,
Stoke-on-Trent City Council,E06000021,1BM2,,,
Stoke-on-Trent City Council,E06000021,1BM3,,,
Stoke-on-Trent City Council,E06000021,1BM4,,,
Stoke-on-Trent City Council,E06000021,1BM5,,,
Stoke-on-Trent City Council,E06000021,1BM6,,,
Stoke-on-Trent City Council,E06000021,1BP1,,,
Stoke-on-Trent City Council,E06000021,1BP2,,,
Stoke-on-Trent City Council,E06000021,1BP3,,,
Stoke-on-Trent City Council,E06000021,1BP4,,,
Stoke-on-Trent City Council,E06000021,1BR1,,,
Stoke-on-Trent City Council,E06000021,1BR2,,,
Stoke-on-Trent City Council,E06000021,1EH1,,,
Stoke-on-Trent City Council,E06000021,1FG1,,,
Stoke-on-Trent City Council,E06000021,1FG2,,,
Stoke-on-Trent City Council,E06000021,1FG3,,,
Stoke-on-Trent City Council,E06000021,1FG4,,,
Stoke-on-Trent City Council,E06000021,1GC1,,,
Stoke-on-Trent City Council,E06000021,1GC2,,,
Stoke-on-Trent City Council,E06000021,1GC3,,,
Stoke-on-Trent City Council,E06000021,1GC4,,,
Stoke-on-Trent City Council,E06000021,1GC5,,,
Stoke-on-Trent City Council,E06000021,1GC6,,,
Stoke-on-Trent City Council,E06000021,1GC7,,,
Stoke-on-Trent City Council,E06000021,1GS1,,,
Stoke-on-Trent City Council,E06000021,1GS2,,,
Stoke-on-Trent City Council,E06000021,1GS3,,,
Stoke-on-Trent City Council,E06000021,1GS4,,,
Stoke-on-Trent City Council,E06000021,1LC1,,,
Stoke-on-Trent City Council,E06000021,1LC2,,,
