council_name,council_code,polling_district_id,address,postcode,source
Scarborough Borough Council,E07000168,AA,,,
Scarborough Borough Council,E07000168,AB,,,
Scarborough Borough Council,E07000168,AC,,,
Scarborough Borough Council,E07000168,BA,,,
Scarborough Borough Council,E07000168,BB,,,
Scarborough Borough Council,E07000168,BC,,,
Scarborough Borough Council,E07000168,BD,,,
Scarborough Borough Council,E07000168,CA,,,
Scarborough Borough Council,E07000168,CB,,,
Scarborough Borough Council,E07000168,CC,,,
Scarborough Borough Council,E07000168,DA,,,
Scarborough Borough Council,E07000168,DB,,,
Scarborough Borough Council,E07000168,DC,,,
Scarborough Borough Council,E07000168,DD,,,
Scarborough Borough Council,E07000168,DE,,,
Scarborough Borough Council,E07000168,DF,,,
Scarborough Borough Council,E07000168,EA,,,
Scarborough Borough Council,E07000168,EB,,,
Scarborough Borough Council,E07000168,EC,,,
Scarborough Borough Council,E07000168,ED,,,
Scarborough Borough Council,E07000168,EE,,,
Scarborough Borough Council,E07000168,EF,,,
Scarborough Borough Council,E07000168,EG,,,
Scarborough Borough Council,E07000168,FA,,,
Scarborough Borough Council,E07000168,FB,,,
Scarborough Borough Council,E07000168,FC,,,
Scarborough Borough Council,E07000168,GA,,,
Scarborough Borough Council,E07000168,GB,,,
Scarborough Borough Council,E07000168,GC,,,
Scarborough Borough Council,E07000168,GD,,,
Scarborough Borough Council,E07000168,GE,,,
Scarborough Borough Council,E07000168,GF,,,
Scarborough Borough Council,E07000168,HA,,,
Scarborough Borough Council,E07000168,HB,,,
Scarborough Borough Council,E07000168,HC,,,
Scarborough Borough Council,E07000168,IA,,,
Scarborough Borough Council,E07000168,IB,,,
Scarborough Borough Council,E07000168,JA,,,
Scarborough Borough Council,E07000168,JB,,,
Scarborough Borough Council,E07000168,KA,,,
Scarborough Borough Council,E07000168,KB,,,
Scarborough Borough Council,E07000168,KC,,,
Scarborough Borough Council,E07000168,KD,,,
Scarborough Borough Council,E07000168,KE,,,
Scarborough Borough Council,E07000168,LA,,,
Scarborough Borough Council,E07000168,LB,,,
Scarborough Borough Council,E07000168,MA,,,
Scarborough Borough Council,E07000168,MB,,,
Scarborough Borough Council,E07000168,MC,,,
Scarborough Borough Council,E07000168,NA,,,
Scarborough Borough Council,E07000168,NB,,,
Scarborough Borough Council,E07000168,NC,,,
Scarborough Borough Council,E07000168,ND,,,
Scarborough Borough Council,E07000168,NE,,,
Scarborough Borough Council,E07000168,NF,,,
Scarborough Borough Council,E07000168,NG,,,
Scarborough Borough Council,E07000168,NH,,,
Scarborough Borough Council,E07000168,NI,,,
Scarborough Borough Council,E07000168,NJ,,,
Scarborough Borough Council,E07000168,NK,,,
Scarborough Borough Council,E07000168,NL,,,
Scarborough Borough Council,E07000168,NM,,,
Scarborough Borough Council,E07000168,NN,,,
Scarborough Borough Council,E07000168,OA,,,
Scarborough Borough Council,E07000168,OB,,,
Scarborough Borough Council,E07000168,OC,,,
Scarborough Borough Council,E07000168,OD,,,
Scarborough Borough Council,E07000168,PA,,,
Scarborough Borough Council,E07000168,PB,,,
Scarborough Borough Council,E07000168,PC,,,
Scarborough Borough Council,E07000168,QA,,,
Scarborough Borough Council,E07000168,QB,,,
Scarborough Borough Council,E07000168,RA,,,
Scarborough Borough Council,E07000168,RB,,,
Scarborough Borough Council,E07000168,SA,,,
Scarborough Borough Council,E07000168,SB,,,
Scarborough Borough Council,E07000168,SC,,,
Scarborough Borough Council,E07000168,SD,,,
Scarborough Borough Council,E07000168,SE,,,
Scarborough Borough Council,E07000168,SF,,,
Scarborough Borough Council,E07000168,SG,,,
Scarborough Borough Council,E07000168,SH,,,
Scarborough Borough Council,E07000168,SI,,,
Scarborough Borough Council,E07000168,SJ,,,
Scarborough Borough Council,E07000168,TA,,,
Scarborough Borough Council,E07000168,TB,,,
Scarborough Borough Council,E07000168,TC,,,
Scarborough Borough Council,E07000168,UA,,,
Scarborough Borough Council,E07000168,UB,,,
Scarborough Borough Council,E07000168,UC,,,
Scarborough Borough Council,E07000168,UD,,,
Scarborough Borough Council,E07000168,VA,,,
Scarborough Borough Council,E07000168,VB,,,
Scarborough Borough Council,E07000168,VC,,,
Scarborough Borough Council,E07000168,WA,,,
Scarborough Borough Council,E07000168,WB,,,
Scarborough Borough Council,E07000168,WC,,,
Scarborough Borough Council,E07000168,XA,,,
Scarborough Borough Council,E07000168,XB,,,
Scarborough Borough Council,E07000168,XC,,,
Scarborough Borough Council,E07000168,YA,,,
Scarborough Borough Council,E07000168,YB,,,
Scarborough Borough Council,E07000168,YC,,,
