council_name,council_code,polling_district_id,address,postcode,source
Uttlesford District Council,E07000077,AAA,,,
Uttlesford District Council,E07000077,AAB,,,
Uttlesford District Council,E07000077,AAC,,,
Uttlesford District Council,E07000077,ABA,,,
Uttlesford District Council,E07000077,ABB,,,
Uttlesford District Council,E07000077,ACA,,,
Uttlesford District Council,E07000077,ACB,,,
Uttlesford District Council,E07000077,ADA,,,
Uttlesford District Council,E07000077,ADB,,,
Uttlesford District Council,E07000077,ADC,,,
Uttlesford District Council,E07000077,ADD,,,
Uttlesford District Council,E07000077,AEA,,,
Uttlesford District Council,E07000077,AEB,,,
Uttlesford District Council,E07000077,AFA,,,
Uttlesford District Council,E07000077,AFB1,,,
Uttlesford District Council,E07000077,AFB2,,,
Uttlesford District Council,E07000077,AGA,,,
Uttlesford District Council,E07000077,AGB,,,
Uttlesford District Council,E07000077,AGC,,,
Uttlesford District Council,E07000077,AGD,,,
Uttlesford District Council,E07000077,AHA,,,
Uttlesford District Council,E07000077,AHB,,,
Uttlesford District Council,E07000077,AJA,,,
Uttlesford District Council,E07000077,AJB,,,
Uttlesford District Council,E07000077,AKA,,,
Uttlesford District Council,E07000077,ALA,,,
Uttlesford District Council,E07000077,ALB001,,,
Uttlesford District Council,E07000077,ALB002,,,
Uttlesford District Council,E07000077,ALC,,,
Uttlesford District Council,E07000077,ALD,,,
Uttlesford District Council,E07000077,AMA,,,
Uttlesford District Council,E07000077,AMB,,,
Uttlesford District Council,E07000077,AMC,,,
Uttlesford District Council,E07000077,ANA,,,
Uttlesford District Council,E07000077,ANB,,,
Uttlesford District Council,E07000077,AOA,,,
Uttlesford District Council,E07000077,AOB,,,
Uttlesford District Council,E07000077,AOC,,,
Uttlesford District Council,E07000077,APA,,,
Uttlesford District Council,E07000077,APB,,,
Uttlesford District Council,E07000077,AQA,,,
Uttlesford District Council,E07000077,AQB,,,
Uttlesford District Council,E07000077,AQC,,,
Uttlesford District Council,E07000077,ARA,,,
Uttlesford District Council,E07000077,ARB,,,
Uttlesford District Council,E07000077,ASA,,,
Uttlesford District Council,E07000077,ASB,,,
Uttlesford District Council,E07000077,ATA,,,
Uttlesford District Council,E07000077,ATB,,,
Uttlesford District Council,E07000077,ATC,,,
Uttlesford District Council,E07000077,AUA,,,
Uttlesford District Council,E07000077,AUB,,,
Uttlesford District Council,E07000077,AUC,,,
Uttlesford District Council,E07000077,AUD,,,
Uttlesford District Council,E07000077,AUE,,,
Uttlesford District Council,E07000077,AVA,,,
Uttlesford District Council,E07000077,AVB,,,
Uttlesford District Council,E07000077,AVC,,,
Uttlesford District Council,E07000077,AWA,,,
Uttlesford District Council,E07000077,AWB,,,
Uttlesford District Council,E07000077,AXA,,,
Uttlesford District Council,E07000077,AXB1,,,
Uttlesford District Council,E07000077,AXB2,,,
Uttlesford District Council,E07000077,AXC,,,
Uttlesford District Council,E07000077,AYA,,,
Uttlesford District Council,E07000077,AYB,,,
Uttlesford District Council,E07000077,AYC,,,
Uttlesford District Council,E07000077,AYD,,,
Uttlesford District Council,E07000077,AYE,,,
Uttlesford District Council,E07000077,AZA1,,,
Uttlesford District Council,E07000077,AZA2,,,
Uttlesford District Council,E07000077,AZB,,,
Uttlesford District Council,E07000077,AZC,,,
Uttlesford District Council,E07000077,BAA,,,
Uttlesford District Council,E07000077,BAB1,,,
Uttlesford District Council,E07000077,BAB2,,,
Uttlesford District Council,E07000077,BAC,,,
Uttlesford District Council,E07000077,BAD,,,
Uttlesford District Council,E07000077,BBA,,,
Uttlesford District Council,E07000077,BBB,,,
Uttlesford District Council,E07000077,BBC,,,
