council_name,council_code,polling_district_id,address,postcode,source
Hastings Borough Council,E07000062,A1,,,
Hastings Borough Council,E07000062,A2,,,
Hastings Borough Council,E07000062,A3,,,
Hastings Borough Council,E07000062,B1,,,
Hastings Borough Council,E07000062,B2,,,
Hastings Borough Council,E07000062,C1,,,
Hastings Borough Council,E07000062,C2,,,
Hastings Borough Council,E07000062,D1,,,
Hastings Borough Council,E07000062,D2,,,
Hastings Borough Council,E07000062,D3,,,
Hastings Borough Council,E07000062,E1,,,
Hastings Borough Council,E07000062,E2,,,
Hastings Borough Council,E07000062,F1,,,
Hastings Borough Council,E07000062,F2,,,
Hastings Borough Council,E07000062,G1,,,
Hastings Borough Council,E07000062,G2,,,
Hastings Borough Council,E07000062,H1,,,
Hastings Borough Council,E07000062,H2,,,
Hastings Borough Council,E07000062,H3,,,
Hastings Borough Council,E07000062,I1,,,
Hastings Borough Council,E07000062,I2,,,
Hastings Borough Council,E07000062,J1,,,
Hastings Borough Council,E07000062,J2,,,
Hastings Borough Council,E07000062,K1,,,
Hastings Borough Council,E07000062,K2,,,
Hastings Borough Council,E07000062,L1,,,
Hastings Borough Council,E07000062,L2,,,
Hastings Borough Council,E07000062,M1,,,
Hastings Borough Council,E07000062,M2,,,
Hastings Borough Council,E07000062,N1,,,
Hastings Borough Council,E07000062,N2,,,
Hastings Borough Council,E07000062,O1,,,
Hastings Borough Council,E07000062,O2,,,
Hastings Borough Council,E07000062,P1,,,
Hastings Borough Council,E07000062,P2,,,
