council_name,council_code,polling_district_id,address,postcode,source
Thurrock Borough Council,E06000034,A,,,
Thurrock Borough Council,E06000034,AA,,,
Thurrock Borough Council,E06000034,AB,,,
Thurrock Borough Council,E06000034,AC,,,
Thurrock Borough Council,E06000034,AD,,,
Thurrock Borough Council,E06000034,AE,,,
Thurrock Borough Council,E06000034,AF,,,
Thurrock Borough Council,E06000034,AG1,,,
Thurrock Borough Council,E06000034,AG2,,,
Thurrock Borough Council,E06000034,AH,,,
Thurrock Borough Council,E06000034,AI,,,
Thurrock Borough Council,E06000034,AJ,,,
Thurrock Borough Council,E06000034,AK,,,
Thurrock Borough Council,E06000034,AL,,,
Thurrock Borough Council,E06000034,AM,,,
Thurrock Borough Council,E06000034,AN,,,
Thurrock Borough Council,E06000034,AO,,,
Thurrock Borough Council,E06000034,AP,,,
Thurrock Borough Council,E06000034,AQ,,,
Thurrock Borough Council,E06000034,AR,,,
Thurrock Borough Council,E06000034,AS,,,
Thurrock Borough Council,E06000034,AT,,,
Thurrock Borough Council,E06000034,AU,,,
Thurrock Borough Council,E06000034,AV,,,
Thurrock Borough Council,E06000034,AW,,,
Thurrock Borough Council,E06000034,AX,,,
Thurrock Borough Council,E06000034,AY,,,
Thurrock Borough Council,E06000034,AZ,,,
Thurrock Borough Council,E06000034,B,,,
Thurrock Borough Council,E06000034,BA,,,
Thurrock Borough Council,E06000034,BB,,,
Thurrock Borough Council,E06000034,BC,,,
Thurrock Borough Council,E06000034,BD,,,
Thurrock Borough Council,E06000034,BE,,,
Thurrock Borough Council,E06000034,BF,,,
Thurrock Borough Council,E06000034,BG,,,
Thurrock Borough Council,E06000034,BH,,,
Thurrock Borough Council,E06000034,C,,,
Thurrock Borough Council,E06000034,D,,,
Thurrock Borough Council,E06000034,E1,,,
Thurrock Borough Council,E06000034,E2,,,
Thurrock Borough Council,E06000034,F,,,
Thurrock Borough Council,E06000034,G,,,
Thurrock Borough Council,E06000034,H,,,
Thurrock Borough Council,E06000034,I,,,
Thurrock Borough Council,E06000034,J,,,
Thurrock Borough Council,E06000034,K,,,
Thurrock Borough Council,E06000034,L,,,
Thurrock Borough Council,E06000034,M,,,
Thurrock Borough Council,E06000034,N,,,
Thurrock Borough Council,E06000034,O,,,
Thurrock Borough Council,E06000034,P,,,
Thurrock Borough Council,E06000034,Q,,,
Thurrock Borough Council,E06000034,R,,,
Thurrock Borough Council,E06000034,S,,,
Thurrock Borough Council,E06000034,T,,,
Thurrock Borough Council,E06000034,U,,,
Thurrock Borough Council,E06000034,V,,,
Thurrock Borough Council,E06000034,W,,,
Thurrock Borough Council,E06000034,X,,,
Thurrock Borough Council,E06000034,Y,,,
Thurrock Borough Council,E06000034,Z,,,
