council_name,council_code,polling_district_id,address,postcode,source
Hounslow Borough Council,E09000018,A,,,
Hounslow Borough Council,E09000018,AA,,,
Hounslow Borough Council,E09000018,AB,,,
Hounslow Borough Council,E09000018,B,,,
Hounslow Borough Council,E09000018,BA,,,
Hounslow Borough Council,E09000018,BB,,,
Hounslow Borough Council,E09000018,BC,,,
Hounslow Borough Council,E09000018,C,,,
Hounslow Borough Council,E09000018,CA,,,
Hounslow Borough Council,E09000018,CB,,,
Hounslow Borough Council,E09000018,CC,,,
Hounslow Borough Council,E09000018,D,,,
Hounslow Borough Council,E09000018,DA,,,
Hounslow Borough Council,E09000018,DB,,,
Hounslow Borough Council,E09000018,DC,,,
Hounslow Borough Council,E09000018,E,,,
Hounslow Borough Council,E09000018,EA,,,
Hounslow Borough Council,E09000018,EB,,,
Hounslow Borough Council,E09000018,FA,,,
Hounslow Borough Council,E09000018,FB,,,
Hounslow Borough Council,E09000018,FC,,,
Hounslow Borough Council,E09000018,G,,,
Hounslow Borough Council,E09000018,GA,,,
Hounslow Borough Council,E09000018,GB,,,
Hounslow Borough Council,E09000018,GC,,,
Hounslow Borough Council,E09000018,GD,,,
Hounslow Borough Council,E09000018,GE,,,
Hounslow Borough Council,E09000018,H,,,
Hounslow Borough Council,E09000018,HA,,,
Hounslow Borough Council,E09000018,HB,,,
Hounslow Borough Council,E09000018,I,,,
Hounslow Borough Council,E09000018,IA,,,
Hounslow Borough Council,E09000018,IB,,,
Hounslow Borough Council,E09000018,IC,,,
Hounslow Borough Council,E09000018,J,,,
Hounslow Borough Council,E09000018,JA,,,
Hounslow Borough Council,E09000018,JB,,,
Hounslow Borough Council,E09000018,JC,,,
Hounslow Borough Council,E09000018,JD,,,
Hounslow Borough Council,E09000018,N,,,
Hounslow Borough Council,E09000018,NA,,,
Hounslow Borough Council,E09000018,NB,,,
Hounslow Borough Council,E09000018,O,,,
Hounslow Borough Council,E09000018,OA,,,
Hounslow Borough Council,E09000018,OB,,,
Hounslow Borough Council,E09000018,OC,,,
Hounslow Borough Council,E09000018,P,,,
Hounslow Borough Council,E09000018,PA,,,
Hounslow Borough Council,E09000018,PB,,,
Hounslow Borough Council,E09000018,PC,,,
Hounslow Borough Council,E09000018,PD,,,
Hounslow Borough Council,E09000018,Q,,,
Hounslow Borough Council,E09000018,QA,,,
Hounslow Borough Council,E09000018,QB,,,
Hounslow Borough Council,E09000018,QC,,,
Hounslow Borough Council,E09000018,R,,,
Hounslow Borough Council,E09000018,RA,,,
Hounslow Borough Council,E09000018,RB,,,
Hounslow Borough Council,E09000018,RC,,,
Hounslow Borough Council,E09000018,RD,,,
Hounslow Borough Council,E09000018,S,,,
Hounslow Borough Council,E09000018,SA,,,
Hounslow Borough Council,E09000018,SB,,,
Hounslow Borough Council,E09000018,SC,,,
Hounslow Borough Council,E09000018,T,,,
Hounslow Borough Council,E09000018,TA,,,
Hounslow Borough Council,E09000018,TB,,,
Hounslow Borough Council,E09000018,TC,,,
Hounslow Borough Council,E09000018,TD,,,
Hounslow Borough Council,E09000018,V,,,
Hounslow Borough Council,E09000018,VA,,,
Hounslow Borough Council,E09000018,VB,,,
Hounslow Borough Council,E09000018,VC,,,
Hounslow Borough Council,E09000018,VE,,,
Hounslow Borough Council,E09000018,W,,,
Hounslow Borough Council,E09000018,WA,,,
Hounslow Borough Council,E09000018,WB,,,
Hounslow Borough Council,E09000018,WD,,,
Hounslow Borough Council,E09000018,X,,,
Hounslow Borough Council,E09000018,XA,,,
Hounslow Borough Council,E09000018,XB,,,
