council_name,council_code,polling_district_id,address,postcode,source
Ashford Borough Council,E07000105,AG1,,,
Ashford Borough Council,E07000105,AG2,,,
Ashford Borough Council,E07000105,BAE1,,,
Ashford Borough Council,E07000105,BAE2,,,
Ashford Borough Council,E07000105,BAE3,,,
Ashford Borough Council,E07000105,BAE4,,,
Ashford Borough Council,E07000105,BAE5,,,
Ashford Borough Council,E07000105,BAE6,,,
Ashford Borough Council,E07000105,BE1,,,
Ashford Borough Council,E07000105,BE2,,,
Ashford Borough Council,E07000105,BE3,,,
Ashford Borough Council,E07000105,BI1,,,
Ashford Borough Council,E07000105,BO1,,,
Ashford Borough Council,E07000105,BO2,,,
Ashford Borough Council,E07000105,BY1,,,
Ashford Borough Council,E07000105,CH1,,,
Ashford Borough Council,E07000105,DN1,,,
Ashford Borough Council,E07000105,DN2,,,
Ashford Borough Council,E07000105,DN3,,,
Ashford Borough Council,E07000105,DN4,,,
Ashford Borough Council,E07000105,DN5,,,
Ashford Borough Council,E07000105,DW1,,,
Ashford Borough Council,E07000105,DW2,,,
Ashford Borough Council,E07000105,DW3,,,
Ashford Borough Council,E07000105,GCS1,,,
Ashford Borough Council,E07000105,GCS2,,,
Ashford Borough Council,E07000105,GO1,,,
Ashford Borough Council,E07000105,GO2,,,
Ashford Borough Council,E07000105,HI1,,,
Ashford Borough Council,E07000105,HI2,,,
Ashford Borough Council,E07000105,IO1,,,
Ashford Borough Council,E07000105,IO2,,,
Ashford Borough Council,E07000105,IO3,,,
Ashford Borough Council,E07000105,IO4,,,
Ashford Borough Council,E07000105,KE1,,,
Ashford Borough Council,E07000105,KE2,,,
Ashford Borough Council,E07000105,LBF1,,,
Ashford Borough Council,E07000105,LBF2,,,
Ashford Borough Council,E07000105,NO1,,,
Ashford Borough Council,E07000105,NO2,,,
Ashford Borough Council,E07000105,NW1,,,
Ashford Borough Council,E07000105,NW2,,,
Ashford Borough Council,E07000105,PFN1,,,
Ashford Borough Council,E07000105,PFN2,,,
Ashford Borough Council,E07000105,PFS1,,,
Ashford Borough Council,E07000105,RTW1,,,
Ashford Borough Council,E07000105,RTW2,,,
Ashford Borough Council,E07000105,RTW3,,,
Ashford Borough Council,E07000105,RTW4,,,
Ashford Borough Council,E07000105,SH1,,,
Ashford Borough Council,E07000105,SH2,,,
Ashford Borough Council,E07000105,SI1,,,
Ashford Borough Council,E07000105,SM1,,,
Ashford Borough Council,E07000105,SS1,,,
Ashford Borough Council,E07000105,SS2,,,
Ashford Borough Council,E07000105,SS3-1,,,
Ashford Borough Council,E07000105,SS3-2,,,
Ashford Borough Council,E07000105,SS4,,,
Ashford Borough Council,E07000105,SS5,,,
Ashford Borough Council,E07000105,SS6,,,
Ashford Borough Council,E07000105,SS7,,,
Ashford Borough Council,E07000105,SS8,,,
Ashford Borough Council,E07000105,SS9,,,
Ashford Borough Council,E07000105,ST1,,,
Ashford Borough Council,E07000105,ST2,,,
Ashford Borough Council,E07000105,SW1,,,
Ashford Borough Council,E07000105,TN1,,,
Ashford Borough Council,E07000105,TN2,,,
Ashford Borough Council,E07000105,TN3,,,
Ashford Borough Council,E07000105,TS1,,,
Ashford Borough Council,E07000105,VI1,,,
Ashford Borough Council,E07000105,VI2,,,
Ashford Borough Council,E07000105,VI3,,,
Ashford Borough Council,E07000105,WA1,,,
Ashford Borough Council,E07000105,WA2,,,
Ashford Borough Council,E07000105,WA3,,,
Ashford Borough Council,E07000105,WC1,,,
Ashford Borough Council,E07000105,WC2,,,
Ashford Borough Council,E07000105,WC3,,,
Ashford Borough Council,E07000105,WC4,,,
Ashford Borough Council,E07000105,WC5,,,
Ashford Borough Council,E07000105,WE1,,,
Ashford Borough Council,E07000105,WE2,,,
Ashford Borough Council,E07000105,WE3,,,
Ashford Borough Council,E07000105,WN1,,,
Ashford Borough Council,E07000105,WN2,,,
Ashford Borough Council,E07000105,WS1,,,
Ashford Borough Council,E07000105,WS2,,,
Ashford Borough Council,E07000105,WS3,,,
Ashford Borough Council,E07000105,WS4,,,
Ashford Borough Council,E07000105,WS5,,,
Ashford Borough Council,E07000105,WY1,,,
