council_name,council_code,polling_district_id,address,postcode,source
North Norfolk District Council,E07000147,KA4,,,
North Norfolk District Council,E07000147,KB4,,,
North Norfolk District Council,E07000147,KC4,,,
North Norfolk District Council,E07000147,KD4,,,
North Norfolk District Council,E07000147,KE4,,,
North Norfolk District Council,E07000147,KF4,,,
North Norfolk District Council,E07000147,KG1,,,
North Norfolk District Council,E07000147,KH4,,,
North Norfolk District Council,E07000147,KH5,,,
North Norfolk District Council,E07000147,KJ4,,,
North Norfolk District Council,E07000147,KK4,,,
North Norfolk District Council,E07000147,KL4,,,
North Norfolk District Council,E07000147,KL5,,,
North Norfolk District Council,E07000147,KM1,,,
North Norfolk District Council,E07000147,KN1,,,
North Norfolk District Council,E07000147,KP1,,,
North Norfolk District Council,E07000147,KQ1,,,
North Norfolk District Council,E07000147,KR1,,,
North Norfolk District Council,E07000147,KS4,,,
North Norfolk District Council,E07000147,KT4,,,
North Norfolk District Council,E07000147,KU4,,,
North Norfolk District Council,E07000147,KV1,,,
North Norfolk District Council,E07000147,KV2,,,
North Norfolk District Council,E07000147,KW1,,,
North Norfolk District Council,E07000147,KW2,,,
North Norfolk District Council,E07000147,KX4,,,
North Norfolk District Council,E07000147,KY4,,,
North Norfolk District Council,E07000147,KZ4,,,
North Norfolk District Council,E07000147,LA4,,,
North Norfolk District Council,E07000147,LB1,,,
North Norfolk District Council,E07000147,LC4,,,
North Norfolk District Council,E07000147,LD1,,,
North Norfolk District Council,E07000147,LE4,,,
North Norfolk District Council,E07000147,LF1,,,
North Norfolk District Council,E07000147,LG4,,,
North Norfolk District Council,E07000147,LH4,,,
North Norfolk District Council,E07000147,LJ1,,,
North Norfolk District Council,E07000147,LK1,,,
North Norfolk District Council,E07000147,LL4,,,
North Norfolk District Council,E07000147,LM1,,,
North Norfolk District Council,E07000147,LN4,,,
North Norfolk District Council,E07000147,LQ1,,,
North Norfolk District Council,E07000147,LR4,,,
North Norfolk District Council,E07000147,LS4,,,
North Norfolk District Council,E07000147,LT4,,,
North Norfolk District Council,E07000147,LU1,,,
North Norfolk District Council,E07000147,LV4,,,
North Norfolk District Council,E07000147,LW4,,,
North Norfolk District Council,E07000147,LX4,,,
North Norfolk District Council,E07000147,LY1,,,
North Norfolk District Council,E07000147,LZ4,,,
North Norfolk District Council,E07000147,MA1,,,
North Norfolk District Council,E07000147,MB1,,,
North Norfolk District Council,E07000147,MC1,,,
North Norfolk District Council,E07000147,MC2,,,
