council_name,council_code,polling_district_id,address,postcode,source
Arun District Council,E07000224,AALD,,,
Arun District Council,E07000224,AANGBG,,,
Arun District Council,E07000224,AANGN1,,,
Arun District Council,E07000224,AANGN2,,,
Arun District Council,E07000224,AANGS,,,
Arun District Council,E07000224,AARU1,,,
Arun District Council,E07000224,AARU2,,,
Arun District Council,E07000224,ABAR,,,
Arun District Council,E07000224,ABUR,,,
Arun District Council,E07000224,ACLA,,,
Arun District Council,E07000224,AEAS,,,
Arun District Council,E07000224,AFIN,,,
Arun District Council,E07000224,AHOU,,,
Arun District Council,E07000224,ALYM,,,
Arun District Council,E07000224,AMAD,,,
Arun District Council,E07000224,APAT,,,
Arun District Council,E07000224,APOL,,,
Arun District Council,E07000224,ASLI,,,
Arun District Council,E07000224,ASOU,,,
Arun District Council,E07000224,AWAL1,,,
Arun District Council,E07000224,AWAL2,,,
Arun District Council,E07000224,AWAR,,,
Arun District Council,E07000224,BALDE1,,,
Arun District Council,E07000224,BALDE2,,,
Arun District Council,E07000224,BALDE3,,,
Arun District Council,E07000224,BALDST,,,
Arun District Council,E07000224,BALDW1,,,
Arun District Council,E07000224,BALDW2,,,
Arun District Council,E07000224,BBB1,,,
Arun District Council,E07000224,BBB2,,,
Arun District Council,E07000224,BBEA1,,,
Arun District Council,E07000224,BBEA2,,,
Arun District Council,E07000224,BBRO1,,,
Arun District Council,E07000224,BBRO2,,,
Arun District Council,E07000224,BBRO3,,,
Arun District Council,E07000224,BCLI,,,
Arun District Council,E07000224,BFELE1,,,
Arun District Council,E07000224,BFELE2,,,
Arun District Council,E07000224,BFELW1,,,
Arun District Council,E07000224,BFELW2,,,
Arun District Council,E07000224,BFOR,,,
Arun District Council,E07000224,BHAM1,,,
Arun District Council,E07000224,BHAM2,,,
Arun District Council,E07000224,BHOE,,,
Arun District Council,E07000224,BHOT1,,,
Arun District Council,E07000224,BHOT2,,,
Arun District Council,E07000224,BMAR1,,,
Arun District Council,E07000224,BMAR2,,,
Arun District Council,E07000224,BMID1,,,
Arun District Council,E07000224,BMID2,,,
Arun District Council,E07000224,BNB1,,,
Arun District Council,E07000224,BNB2,,,
Arun District Council,E07000224,BNB3,,,
Arun District Council,E07000224,BORC1,,,
Arun District Council,E07000224,BORC2,,,
Arun District Council,E07000224,BORC3,,,
Arun District Council,E07000224,BPAG1,,,
Arun District Council,E07000224,BPAG2,,,
Arun District Council,E07000224,BPEV1,,,
Arun District Council,E07000224,BPEV2,,,
Arun District Council,E07000224,BRIV1,,,
Arun District Council,E07000224,BRIV2,,,
Arun District Council,E07000224,BRIV3,,,
Arun District Council,E07000224,BROS,,,
Arun District Council,E07000224,BSHR,,,
Arun District Council,E07000224,BWIC1,,,
Arun District Council,E07000224,BWIC2,,,
Arun District Council,E07000224,BWIC3,,,
Arun District Council,E07000224,BWIC4,,,
Arun District Council,E07000224,BYAP,,,
Arun District Council,E07000224,WEP1,,,
Arun District Council,E07000224,WEP2,,,
Arun District Council,E07000224,WFER1,,,
Arun District Council,E07000224,WFER2,,,
Arun District Council,E07000224,WKIN,,,
Arun District Council,E07000224,WRUSE1,,,
Arun District Council,E07000224,WRUSE2,,,
Arun District Council,E07000224,WRUSW1,,,
Arun District Council,E07000224,WRUSW2,,,
Arun District Council,E07000224,WRUSW3,,,
Arun District Council,E07000224,WRUSW4,,,
Arun District Council,E07000224,WWP,,,
