council_name,council_code,polling_district_id,address,postcode,source
Darlington Borough Council,E06000005,BFA,,,
Darlington Borough Council,E06000005,BFB,,,
Darlington Borough Council,E06000005,BFC,,,
Darlington Borough Council,E06000005,BLA,,,
Darlington Borough Council,E06000005,BLB,,,
Darlington Borough Council,E06000005,BLC,,,
Darlington Borough Council,E06000005,BLD,,,
Darlington Borough Council,E06000005,CKA,,,
Darlington Borough Council,E06000005,CKB,,,
Darlington Borough Council,E06000005,CKC,,,
Darlington Borough Council,E06000005,COA,,,
Darlington Borough Council,E06000005,COB,,,
Darlington Borough Council,E06000005,COC,,,
Darlington Borough Council,E06000005,EAA,,,
Darlington Borough Council,E06000005,EAB,,,
Darlington Borough Council,E06000005,EAC,,,
Darlington Borough Council,E06000005,HCA,,,
Darlington Borough Council,E06000005,HCB,,,
Darlington Borough Council,E06000005,HCC,,,
Darlington Borough Council,E06000005,HCD,,,
Darlington Borough Council,E06000005,HCE,,,
Darlington Borough Council,E06000005,HCF,,,
Darlington Borough Council,E06000005,HCG,,,
Darlington Borough Council,E06000005,HCH,,,
Darlington Borough Council,E06000005,HCI,,,
Darlington Borough Council,E06000005,HCJ,,,
Darlington Borough Council,E06000005,HCK,,,
Darlington Borough Council,E06000005,HCL,,,
Darlington Borough Council,E06000005,HHA,,,
Darlington Borough Council,E06000005,HHB,,,
Darlington Borough Council,E06000005,HHC,,,
Darlington Borough Council,E06000005,HKA,,,
Darlington Borough Council,E06000005,HKB,,,
Darlington Borough Council,E06000005,HSA,,,
Darlington Borough Council,E06000005,HSB,,,
Darlington Borough Council,E06000005,HSC,,,
Darlington Borough Council,E06000005,HUA,,,
Darlington Borough Council,E06000005,HUB,,,
Darlington Borough Council,E06000005,HUC,,,
Darlington Borough Council,E06000005,HUD,,,
Darlington Borough Council,E06000005,HUE,,,
Darlington Borough Council,E06000005,MOA,,,
Darlington Borough Council,E06000005,MOB,,,
Darlington Borough Council,E06000005,NGA,,,
Darlington Borough Council,E06000005,NGB,,,
Darlington Borough Council,E06000005,NGC,,,
Darlington Borough Council,E06000005,NRA,,,
Darlington Borough Council,E06000005,NRC,,,
Darlington Borough Council,E06000005,NRD,,,
Darlington Borough Council,E06000005,NRE,,,
Darlington Borough Council,E06000005,PEA,,,
Darlington Borough Council,E06000005,PEB,,,
Darlington Borough Council,E06000005,PEC,,,
Darlington Borough Council,E06000005,PED,,,
Darlington Borough Council,E06000005,PEE,,,
Darlington Borough Council,E06000005,PIA,,,
Darlington Borough Council,E06000005,PIB,,,
Darlington Borough Council,E06000005,PIC,,,
Darlington Borough Council,E06000005,PID,,,
Darlington Borough Council,E06000005,PWA,,,
Darlington Borough Council,E06000005,PWB,,,
Darlington Borough Council,E06000005,PWC,,,
Darlington Borough Council,E06000005,RLA,,,
Darlington Borough Council,E06000005,RLB,,,
Darlington Borough Council,E06000005,SMA,,,
Darlington Borough Council,E06000005,SMB,,,
Darlington Borough Council,E06000005,SMC,,,
Darlington Borough Council,E06000005,SMD,,,
Darlington Borough Council,E06000005,SME,,,
Darlington Borough Council,E06000005,SMF,,,
Darlington Borough Council,E06000005,SMG,,,
Darlington Borough Council,E06000005,SMH,,,
Darlington Borough Council,E06000005,SMI,,,
Darlington Borough Council,E06000005,SMJ,,,
Darlington Borough Council,E06000005,STA,,,
Darlington Borough Council,E06000005,STB,,,
Darlington Borough Council,E06000005,WHA,,,
Darlington Borough Council,E06000005,WHB,,,
