council_name,council_code,polling_district_id,address,postcode,source
Wyre Forest District Council,E07000239,AKR-AKE,,,
Wyre Forest District Council,E07000239,AKR-AKW,,,
Wyre Forest District Council,E07000239,AKR-SC,,,
Wyre Forest District Council,E07000239,AS-1,,,
Wyre Forest District Council,E07000239,AS-2,,,
Wyre Forest District Council,E07000239,AS-3,,,
Wyre Forest District Council,E07000239,BHS-1,,,
Wyre Forest District Council,E07000239,BHS-2,,,
Wyre Forest District Council,E07000239,BHS-3,,,
Wyre Forest District Council,E07000239,BHS-4,,,
Wyre Forest District Council,E07000239,BHS-5,,,
Wyre Forest District Council,E07000239,BR-1,,,
Wyre Forest District Council,E07000239,BR-2,,,
Wyre Forest District Council,E07000239,BR-3,,,
Wyre Forest District Council,E07000239,BR-BE,,,
Wyre Forest District Council,E07000239,BR-BR,,,
Wyre Forest District Council,E07000239,BR-BW,,,
Wyre Forest District Council,E07000239,BR-RO,,,
Wyre Forest District Council,E07000239,BR-UAP,,,
Wyre Forest District Council,E07000239,FHN-1,,,
Wyre Forest District Council,E07000239,FHN-2,,,
Wyre Forest District Council,E07000239,FHN-3,,,
Wyre Forest District Council,E07000239,FPH-1,,,
Wyre Forest District Council,E07000239,FPH-2,,,
Wyre Forest District Council,E07000239,FPH-3,,,
Wyre Forest District Council,E07000239,FPH-4,,,
Wyre Forest District Council,E07000239,LI-SL,,,
Wyre Forest District Council,E07000239,MI-SN1,,,
Wyre Forest District Council,E07000239,MI-SN2,,,
Wyre Forest District Council,E07000239,MI-SSW,,,
Wyre Forest District Council,E07000239,OFC-1,,,
Wyre Forest District Council,E07000239,OFC-2,,,
Wyre Forest District Council,E07000239,OFC-3,,,
Wyre Forest District Council,E07000239,OFC-4,,,
Wyre Forest District Council,E07000239,WA-BW,,,
Wyre Forest District Council,E07000239,WA-KF,,,
Wyre Forest District Council,E07000239,WA-UAS,,,
Wyre Forest District Council,E07000239,WA-UAV,,,
Wyre Forest District Council,E07000239,WFR-BD,,,
Wyre Forest District Council,E07000239,WFR-BM,,,
Wyre Forest District Council,E07000239,WFR-CC,,,
Wyre Forest District Council,E07000239,WFR-CH,,,
Wyre Forest District Council,E07000239,WFR-CO,,,
Wyre Forest District Council,E07000239,WFR-RH,,,
Wyre Forest District Council,E07000239,WFR-ST,,,
Wyre Forest District Council,E07000239,WFR-WO,,,
