council_name,council_code,polling_district_id,address,postcode,source
East Staffordshire Borough Council,E07000193,AA,,,
East Staffordshire Borough Council,E07000193,AB,,,
East Staffordshire Borough Council,E07000193,AC,,,
East Staffordshire Borough Council,E07000193,AD,,,
East Staffordshire Borough Council,E07000193,AE,,,
East Staffordshire Borough Council,E07000193,AF,,,
East Staffordshire Borough Council,E07000193,AG,,,
East Staffordshire Borough Council,E07000193,AH,,,
East Staffordshire Borough Council,E07000193,AI,,,
East Staffordshire Borough Council,E07000193,AJ,,,
East Staffordshire Borough Council,E07000193,AK,,,
East Staffordshire Borough Council,E07000193,AL,,,
East Staffordshire Borough Council,E07000193,AM,,,
East Staffordshire Borough Council,E07000193,AN,,,
East Staffordshire Borough Council,E07000193,AO,,,
East Staffordshire Borough Council,E07000193,AP,,,
East Staffordshire Borough Council,E07000193,AQ,,,
East Staffordshire Borough Council,E07000193,AR,,,
East Staffordshire Borough Council,E07000193,AS,,,
East Staffordshire Borough Council,E07000193,AT,,,
East Staffordshire Borough Council,E07000193,AU,,,
East Staffordshire Borough Council,E07000193,AV,,,
East Staffordshire Borough Council,E07000193,AW,,,
East Staffordshire Borough Council,E07000193,AX,,,
East Staffordshire Borough Council,E07000193,AY,,,
East Staffordshire Borough Council,E07000193,AZ,,,
East Staffordshire Borough Council,E07000193,BA,,,
East Staffordshire Borough Council,E07000193,BB,,,
East Staffordshire Borough Council,E07000193,BC,,,
East Staffordshire Borough Council,E07000193,BD,,,
East Staffordshire Borough Council,E07000193,BDD,,,
East Staffordshire Borough Council,E07000193,BE,,,
East Staffordshire Borough Council,E07000193,BF,,,
East Staffordshire Borough Council,E07000193,BG,,,
East Staffordshire Borough Council,E07000193,BH,,,
East Staffordshire Borough Council,E07000193,BI,,,
East Staffordshire Borough Council,E07000193,BJ,,,
East Staffordshire Borough Council,E07000193,BK,,,
East Staffordshire Borough Council,E07000193,BL,,,
East Staffordshire Borough Council,E07000193,BM,,,
East Staffordshire Borough Council,E07000193,BN,,,
East Staffordshire Borough Council,E07000193,BO,,,
East Staffordshire Borough Council,E07000193,BP,,,
East Staffordshire Borough Council,E07000193,BQ,,,
East Staffordshire Borough Council,E07000193,BR,,,
East Staffordshire Borough Council,E07000193,BS,,,
East Staffordshire Borough Council,E07000193,BT,,,
East Staffordshire Borough Council,E07000193,BU,,,
East Staffordshire Borough Council,E07000193,BV,,,
East Staffordshire Borough Council,E07000193,BW,,,
East Staffordshire Borough Council,E07000193,BX,,,
East Staffordshire Borough Council,E07000193,BY,,,
East Staffordshire Borough Council,E07000193,BZ,,,
East Staffordshire Borough Council,E07000193,CA,,,
East Staffordshire Borough Council,E07000193,CB,,,
East Staffordshire Borough Council,E07000193,CC,,,
East Staffordshire Borough Council,E07000193,CD,,,
East Staffordshire Borough Council,E07000193,CE,,,
East Staffordshire Borough Council,E07000193,CF,,,
East Staffordshire Borough Council,E07000193,CG,,,
East Staffordshire Borough Council,E07000193,CH,,,
East Staffordshire Borough Council,E07000193,CI,,,
East Staffordshire Borough Council,E07000193,CJ,,,
East Staffordshire Borough Council,E07000193,CK,,,
East Staffordshire Borough Council,E07000193,CL,,,
