council_name,council_code,polling_district_id,address,postcode,source
Chelmsford City Council,E07000070,CA,,,
Chelmsford City Council,E07000070,CAA,,,
Chelmsford City Council,E07000070,CAB,,,
Chelmsford City Council,E07000070,CAC,,,
Chelmsford City Council,E07000070,CAD,,,
Chelmsford City Council,E07000070,CAE,,,
Chelmsford City Council,E07000070,CAF,,,
Chelmsford City Council,E07000070,CAG,,,
Chelmsford City Council,E07000070,CAH,,,
Chelmsford City Council,E07000070,CAJ,,,
Chelmsford City Council,E07000070,CAK,,,
Chelmsford City Council,E07000070,CAL,,,
Chelmsford City Council,E07000070,CAM,,,
Chelmsford City Council,E07000070,CAN,,,
Chelmsford City Council,E07000070,CB,,,
Chelmsford City Council,E07000070,CC,,,
Chelmsford City Council,E07000070,CD,,,
Chelmsford City Council,E07000070,CE,,,
Chelmsford City Council,E07000070,CF,,,
Chelmsford City Council,E07000070,CG,,,
Chelmsford City Council,E07000070,CH,,,
Chelmsford City Council,E07000070,CJ,,,
Chelmsford City Council,E07000070,CK,,,
Chelmsford City Council,E07000070,CL,,,
Chelmsford City Council,E07000070,CM,,,
Chelmsford City Council,E07000070,CN,,,
Chelmsford City Council,E07000070,CP,,,
Chelmsford City Council,E07000070,CQ,,,
Chelmsford City Council,E07000070,CR,,,
Chelmsford City Council,E07000070,CS,,,
Chelmsford City Council,E07000070,CT,,,
Chelmsford City Council,E07000070,CU,,,
Chelmsford City Council,E07000070,CV,,,
Chelmsford City Council,E07000070,CW,,,
Chelmsford City Council,E07000070,CX,,,
Chelmsford City Council,E07000070,CY,,,
Chelmsford City Council,E07000070,CZ,,,
Chelmsford City Council,E07000070,MA,,,
Chelmsford City Council,E07000070,MB,,,
Chelmsford City Council,E07000070,MC,,,
Chelmsford City Council,E07000070,MD,,,
Chelmsford City Council,E07000070,ME,,,
Chelmsford City Council,E07000070,MF,,,
Chelmsford City Council,E07000070,MG,,,
Chelmsford City Council,E07000070,MH,,,
Chelmsford City Council,E07000070,MJ,,,
Chelmsford City Council,E07000070,MK,,,
Chelmsford City Council,E07000070,ML,,,
Chelmsford City Council,E07000070,MM,,,
Chelmsford City Council,E07000070,MN,,,
Chelmsford City Council,E07000070,MP,,,
Chelmsford City Council,E07000070,MQ,,,
Chelmsford City Council,E07000070,MR,,,
Chelmsford City Council,E07000070,MS,,,
Chelmsford City Council,E07000070,MT,,,
Chelmsford City Council,E07000070,MU,,,
Chelmsford City Council,E07000070,MV,,,
Chelmsford City Council,E07000070,MW,,,
Chelmsford City Council,E07000070,MX,,,
Chelmsford City Council,E07000070,SA,,,
Chelmsford City Council,E07000070,SB,,,
Chelmsford City Council,E07000070,SC,,,
Chelmsford City Council,E07000070,SD,,,
Chelmsford City Council,E07000070,SE,,,
Chelmsford City Council,E07000070,SF,,,
Chelmsford City Council,E07000070,SG,,,
Chelmsford City Council,E07000070,SH,,,
Chelmsford City Council,E07000070,SJ,,,
Chelmsford City Council,E07000070,SK,,,
Chelmsford City Council,E07000070,SL,,,
Chelmsford City Council,E07000070,SM,,,
Chelmsford City Council,E07000070,SN,,,
Chelmsford City Council,E07000070,SP,,,
Chelmsford City Council,E07000070,SQ,,,
