council_name,council_code,polling_district_id,address,postcode,source
Guildford Borough Council,E07000209,A1,,,
Guildford Borough Council,E07000209,A2,,,
Guildford Borough Council,E07000209,B1,,,
Guildford Borough Council,E07000209,B2,,,
Guildford Borough Council,E07000209,C1,,,
Guildford Borough Council,E07000209,C2,,,
Guildford Borough Council,E07000209,C3,,,
Guildford Borough Council,E07000209,C4,,,
Guildford Borough Council,E07000209,C5,,,
Guildford Borough Council,E07000209,D1,,,
Guildford Borough Council,E07000209,D2,,,
Guildford Borough Council,E07000209,D3,,,
Guildford Borough Council,E07000209,E1,,,
Guildford Borough Council,E07000209,E2,,,
Guildford Borough Council,E07000209,E3,,,
Guildford Borough Council,E07000209,F1,,,
Guildford Borough Council,E07000209,F2,,,
Guildford Borough Council,E07000209,F3,,,
Guildford Borough Council,E07000209,F4,,,
Guildford Borough Council,E07000209,F5,,,
Guildford Borough Council,E07000209,G1,,,
Guildford Borough Council,E07000209,G2,,,
Guildford Borough Council,E07000209,G3,,,
Guildford Borough Council,E07000209,G4,,,
Guildford Borough Council,E07000209,G5,,,
Guildford Borough Council,E07000209,H1,,,
Guildford Borough Council,E07000209,H2,,,
Guildford Borough Council,E07000209,H3,,,
Guildford Borough Council,E07000209,H4,,,
Guildford Borough Council,E07000209,H5,,,
Guildford Borough Council,E07000209,I1,,,
Guildford Borough Council,E07000209,I2,,,
Guildford Borough Council,E07000209,I3,,,
Guildford Borough Council,E07000209,J1,,,
Guildford Borough Council,E07000209,J2,,,
Guildford Borough Council,E07000209,J2A,,,
Guildford Borough Council,E07000209,J3,,,
Guildford Borough Council,E07000209,K1,,,
Guildford Borough Council,E07000209,K2,,,
Guildford Borough Council,E07000209,K3,,,
Guildford Borough Council,E07000209,L1,,,
Guildford Borough Council,E07000209,L2,,,
Guildford Borough Council,E07000209,L3,,,
Guildford Borough Council,E07000209,L4,,,
Guildford Borough Council,E07000209,L5,,,
Guildford Borough Council,E07000209,M1,,,
Guildford Borough Council,E07000209,M2,,,
Guildford Borough Council,E07000209,M3,,,
Guildford Borough Council,E07000209,M4,,,
Guildford Borough Council,E07000209,M5,,,
Guildford Borough Council,E07000209,M6,,,
Guildford Borough Council,E07000209,M7,,,
Guildford Borough Council,E07000209,N1,,,
Guildford Borough Council,E07000209,N2,,,
Guildford Borough Council,E07000209,O1,,,
Guildford Borough Council,E07000209,O2,,,
Guildford Borough Council,E07000209,O3,,,
Guildford Borough Council,E07000209,P1,,,
Guildford Borough Council,E07000209,Q1,,,
Guildford Borough Council,E07000209,Q2,,,
Guildford Borough Council,E07000209,Q3,,,
Guildford Borough Council,E07000209,Q4,,,
Guildford Borough Council,E07000209,Q5,,,
Guildford Borough Council,E07000209,R1,,,
Guildford Borough Council,E07000209,R2,,,
Guildford Borough Council,E07000209,R3,,,
Guildford Borough Council,E07000209,R4,,,
Guildford Borough Council,E07000209,S1,,,
Guildford Borough Council,E07000209,S2,,,
Guildford Borough Council,E07000209,T1,,,
Guildford Borough Council,E07000209,T2,,,
Guildford Borough Council,E07000209,U1,,,
Guildford Borough Council,E07000209,V1,,,
