council_name,council_code,polling_district_id,address,postcode,source
Trafford Borough Council,E08000009,1ALA,,,
Trafford Borough Council,E08000009,1ALB,,,
Trafford Borough Council,E08000009,1ALC,,,
Trafford Borough Council,E08000009,1ALD,,,
Trafford Borough Council,E08000009,1ALE,,,
Trafford Borough Council,E08000009,1ALF,,,
Trafford Borough Council,E08000009,1AMA,,,
Trafford Borough Council,E08000009,1AMB,,,
Trafford Borough Council,E08000009,1AMC,,,
Trafford Borough Council,E08000009,1BDA,,,
Trafford Borough Council,E08000009,1BDB,,,
Trafford Borough Council,E08000009,1BDC,,,
Trafford Borough Council,E08000009,1BDD,,,
Trafford Borough Council,E08000009,1BDE,,,
Trafford Borough Council,E08000009,1BDF,,,
Trafford Borough Council,E08000009,1BHA,,,
Trafford Borough Council,E08000009,1BHB,,,
Trafford Borough Council,E08000009,1BHC,,,
Trafford Borough Council,E08000009,1BHD,,,
Trafford Borough Council,E08000009,1BHE,,,
Trafford Borough Council,E08000009,1BHF,,,
Trafford Borough Council,E08000009,1HBA,,,
Trafford Borough Council,E08000009,1HBB,,,
Trafford Borough Council,E08000009,1HBC,,,
Trafford Borough Council,E08000009,1HCA,,,
Trafford Borough Council,E08000009,1HCB,,,
Trafford Borough Council,E08000009,1HCC,,,
Trafford Borough Council,E08000009,1HCD,,,
Trafford Borough Council,E08000009,1SMA,,,
Trafford Borough Council,E08000009,1SMB,,,
Trafford Borough Council,E08000009,1SMC,,,
Trafford Borough Council,E08000009,1TIA,,,
Trafford Borough Council,E08000009,1TIB,,,
Trafford Borough Council,E08000009,1TIC,,,
Trafford Borough Council,E08000009,1TID,,,
Trafford Borough Council,E08000009,1VIA,,,
Trafford Borough Council,E08000009,1VIB,,,
Trafford Borough Council,E08000009,1VIC,,,
Trafford Borough Council,E08000009,1VID,,,
Trafford Borough Council,E08000009,1VIE,,,
Trafford Borough Council,E08000009,2BSA,,,
Trafford Borough Council,E08000009,2BSB,,,
Trafford Borough Council,E08000009,2BSC,,,
Trafford Borough Council,E08000009,2BSD,,,
Trafford Borough Council,E08000009,2BSE,,,
Trafford Borough Council,E08000009,2BSF,,,
Trafford Borough Council,E08000009,2CLA,,,
Trafford Borough Council,E08000009,2CLB,,,
Trafford Borough Council,E08000009,2CLC,,,
Trafford Borough Council,E08000009,2CLD,,,
Trafford Borough Council,E08000009,2DEA,,,
Trafford Borough Council,E08000009,2DEB,,,
Trafford Borough Council,E08000009,2DEC,,,
Trafford Borough Council,E08000009,2DWA,,,
Trafford Borough Council,E08000009,2DWB,,,
Trafford Borough Council,E08000009,2DWC,,,
Trafford Borough Council,E08000009,2DWD,,,
Trafford Borough Council,E08000009,2FLA,,,
Trafford Borough Council,E08000009,2FLB,,,
Trafford Borough Council,E08000009,2FLC,,,
Trafford Borough Council,E08000009,2FLD,,,
Trafford Borough Council,E08000009,2FLE,,,
Trafford Borough Council,E08000009,2GHA,,,
Trafford Borough Council,E08000009,2GHB,,,
Trafford Borough Council,E08000009,2GHC,,,
Trafford Borough Council,E08000009,2GHD,,,
Trafford Borough Council,E08000009,2GHE,,,
Trafford Borough Council,E08000009,2LOA,,,
Trafford Borough Council,E08000009,2LOB,,,
Trafford Borough Council,E08000009,2LOC,,,
Trafford Borough Council,E08000009,2LOD,,,
Trafford Borough Council,E08000009,2STA,,,
Trafford Borough Council,E08000009,2STB,,,
Trafford Borough Council,E08000009,2STC,,,
Trafford Borough Council,E08000009,2STD,,,
Trafford Borough Council,E08000009,2URA,,,
Trafford Borough Council,E08000009,2URB,,,
Trafford Borough Council,E08000009,2URC,,,
Trafford Borough Council,E08000009,2URD,,,
Trafford Borough Council,E08000009,3BLA,,,
Trafford Borough Council,E08000009,3BLB,,,
Trafford Borough Council,E08000009,3BLC,,,
Trafford Borough Council,E08000009,3BLD,,,
Trafford Borough Council,E08000009,3BLE,,,
Trafford Borough Council,E08000009,3PRA,,,
Trafford Borough Council,E08000009,3PRB,,,
Trafford Borough Council,E08000009,3PRC,,,
Trafford Borough Council,E08000009,3PRD,,,
Trafford Borough Council,E08000009,3SAA,,,
Trafford Borough Council,E08000009,3SAB,,,
Trafford Borough Council,E08000009,3SAC,,,
