council_name,council_code,polling_district_id,address,postcode,source
Salford City Council,E08000006,AA,,,
Salford City Council,E08000006,AB,,,
Salford City Council,E08000006,AC,,,
Salford City Council,E08000006,AD,,,
Salford City Council,E08000006,AE,,,
Salford City Council,E08000006,AF,,,
Salford City Council,E08000006,BA,,,
Salford City Council,E08000006,BB,,,
Salford City Council,E08000006,BC,,,
Salford City Council,E08000006,BD,,,
Salford City Council,E08000006,CA,,,
Salford City Council,E08000006,CB,,,
Salford City Council,E08000006,CC,,,
Salford City Council,E08000006,CD,,,
Salford City Council,E08000006,CE,,,
Salford City Council,E08000006,CF,,,
Salford City Council,E08000006,CG,,,
Salford City Council,E08000006,CH,,,
Salford City Council,E08000006,CI,,,
Salford City Council,E08000006,DA,,,
Salford City Council,E08000006,DB,,,
Salford City Council,E08000006,DC,,,
Salford City Council,E08000006,DD,,,
Salford City Council,E08000006,DE,,,
Salford City Council,E08000006,DF,,,
Salford City Council,E08000006,DG,,,
Salford City Council,E08000006,EA,,,
Salford City Council,E08000006,EB,,,
Salford City Council,E08000006,EC,,,
Salford City Council,E08000006,ED,,,
Salford City Council,E08000006,EE,,,
Salford City Council,E08000006,EF,,,
Salford City Council,E08000006,FA,,,
Salford City Council,E08000006,FB,,,
Salford City Council,E08000006,FC,,,
Salford City Council,E08000006,FD,,,
Salford City Council,E08000006,FE,,,
Salford City Council,E08000006,FF,,,
Salford City Council,E08000006,FG,,,
Salford City Council,E08000006,FH,,,
Salford City Council,E08000006,GA,,,
Salford City Council,E08000006,GB,,,
Salford City Council,E08000006,GC,,,
Salford City Council,E08000006,GD,,,
Salford City Council,E08000006,GE,,,
Salford City Council,E08000006,GF,,,
Salford City Council,E08000006,GG,,,
Salford City Council,E08000006,GH,,,
Salford City Council,E08000006,HA,,,
Salford City Council,E08000006,HB,,,
Salford City Council,E08000006,HC,,,
Salford City Council,E08000006,HD,,,
Salford City Council,E08000006,HE,,,
Salford City Council,E08000006,HF,,,
Salford City Council,E08000006,HG,,,
Salford City Council,E08000006,IA,,,
Salford City Council,E08000006,IB,,,
Salford City Council,E08000006,IC,,,
Salford City Council,E08000006,ID,,,
Salford City Council,E08000006,IE,,,
Salford City Council,E08000006,IF,,,
Salford City Council,E08000006,IG,,,
Salford City Council,E08000006,JA,,,
Salford City Council,E08000006,JB,,,
Salford City Council,E08000006,JC,,,
Salford City Council,E08000006,JD,,,
Salford City Council,E08000006,JE,,,
Salford City Council,E08000006,JF,,,
Salford City Council,E08000006,JG,,,
Salford City Council,E08000006,KA,,,
Salford City Council,E08000006,KB,,,
Salford City Council,E08000006,KC,,,
Salford City Council,E08000006,KD,,,
Salford City Council,E08000006,KE,,,
Salford City Council,E08000006,LA,,,
Salford City Council,E08000006,LB,,,
Salford City Council,E08000006,LC,,,
Salford City Council,E08000006,LD,,,
Salford City Council,E08000006,LE,,,
Salford City Council,E08000006,LF,,,
Salford City Council,E08000006,LG,,,
Salford City Council,E08000006,LH,,,
Salford City Council,E08000006,MA,,,
Salford City Council,E08000006,MB,,,
Salford City Council,E08000006,MC,,,
Salford City Council,E08000006,MD,,,
Salford City Council,E08000006,ME,,,
Salford City Council,E08000006,NA,,,
Salford City Council,E08000006,NB,,,
Salford City Council,E08000006,NC,,,
Salford City Council,E08000006,ND,,,
Salford City Council,E08000006,NE,,,
Salford City Council,E08000006,NF,,,
Salford City Council,E08000006,OA,,,
Salford City Council,E08000006,OB,,,
Salford City Council,E08000006,OC,,,
Salford City Council,E08000006,OD,,,
Salford City Council,E08000006,OE,,,
Salford City Council,E08000006,OF,,,
Salford City Council,E08000006,OG,,,
Salford City Council,E08000006,OH,,,
Salford City Council,E08000006,OI,,,
Salford City Council,E08000006,OJ,,,
Salford City Council,E08000006,OK,,,
Salford City Council,E08000006,PA,,,
Salford City Council,E08000006,PB,,,
Salford City Council,E08000006,PC,,,
Salford City Council,E08000006,PD,,,
Salford City Council,E08000006,PE,,,
Salford City Council,E08000006,PF,,,
Salford City Council,E08000006,QA,,,
Salford City Council,E08000006,QB,,,
Salford City Council,E08000006,QC,,,
Salford City Council,E08000006,QD,,,
Salford City Council,E08000006,QE,,,
Salford City Council,E08000006,QF,,,
Salford City Council,E08000006,QG,,,
Salford City Council,E08000006,QH,,,
Salford City Council,E08000006,QI,,,
Salford City Council,E08000006,QJ,,,
Salford City Council,E08000006,QK,,,
Salford City Council,E08000006,RA,,,
Salford City Council,E08000006,RB,,,
Salford City Council,E08000006,RC,,,
Salford City Council,E08000006,RD,,,
Salford City Council,E08000006,RE,,,
Salford City Council,E08000006,RF,,,
Salford City Council,E08000006,RG,,,
Salford City Council,E08000006,RH,,,
Salford City Council,E08000006,RI,,,
Salford City Council,E08000006,RJ,,,
Salford City Council,E08000006,RK,,,
Salford City Council,E08000006,SA,,,
Salford City Council,E08000006,SB,,,
Salford City Council,E08000006,SC,,,
Salford City Council,E08000006,SD,,,
Salford City Council,E08000006,TA,,,
Salford City Council,E08000006,TB,,,
Salford City Council,E08000006,TC,,,
Salford City Council,E08000006,TD,,,
Salford City Council,E08000006,TE,,,
Salford City Council,E08000006,TF,,,
Salford City Council,E08000006,TG,,,
Salford City Council,E08000006,TH,,,
