council_name,council_code,polling_district_id,address,postcode,source
Gateshead Borough Council,E08000037,AAG,,,
Gateshead Borough Council,E08000037,ABG,,,
Gateshead Borough Council,E08000037,ACG,,,
Gateshead Borough Council,E08000037,ADG,,,
Gateshead Borough Council,E08000037,BAG,,,
Gateshead Borough Council,E08000037,BBG,,,
Gateshead Borough Council,E08000037,BCG,,,
Gateshead Borough Council,E08000037,BDG,,,
Gateshead Borough Council,E08000037,BEG,,,
Gateshead Borough Council,E08000037,CAG,,,
Gateshead Borough Council,E08000037,CBG,,,
Gateshead Borough Council,E08000037,CCG,,,
Gateshead Borough Council,E08000037,CDG,,,
Gateshead Borough Council,E08000037,CEG,,,
Gateshead Borough Council,E08000037,CFG,,,
Gateshead Borough Council,E08000037,DAG,,,
Gateshead Borough Council,E08000037,DBG,,,
Gateshead Borough Council,E08000037,DCG,,,
Gateshead Borough Council,E08000037,DDG,,,
Gateshead Borough Council,E08000037,DEG,,,
Gateshead Borough Council,E08000037,EAG,,,
Gateshead Borough Council,E08000037,EBG,,,
Gateshead Borough Council,E08000037,ECG,,,
Gateshead Borough Council,E08000037,EDG,,,
Gateshead Borough Council,E08000037,EEG,,,
Gateshead Borough Council,E08000037,FAG,,,
Gateshead Borough Council,E08000037,FBG,,,
Gateshead Borough Council,E08000037,FCG,,,
Gateshead Borough Council,E08000037,FDG,,,
Gateshead Borough Council,E08000037,GAG,,,
Gateshead Borough Council,E08000037,GBG,,,
Gateshead Borough Council,E08000037,GCG,,,
Gateshead Borough Council,E08000037,GDG,,,
Gateshead Borough Council,E08000037,HAG,,,
Gateshead Borough Council,E08000037,HBG,,,
Gateshead Borough Council,E08000037,HCG,,,
Gateshead Borough Council,E08000037,HDG,,,
Gateshead Borough Council,E08000037,IAG,,,
Gateshead Borough Council,E08000037,IBG,,,
Gateshead Borough Council,E08000037,ICG,,,
Gateshead Borough Council,E08000037,IDG,,,
Gateshead Borough Council,E08000037,IEG,,,
Gateshead Borough Council,E08000037,JAG,,,
Gateshead Borough Council,E08000037,JBG,,,
Gateshead Borough Council,E08000037,JCG,,,
Gateshead Borough Council,E08000037,JDG,,,
Gateshead Borough Council,E08000037,JEG,,,
Gateshead Borough Council,E08000037,KAG,,,
Gateshead Borough Council,E08000037,KBG,,,
Gateshead Borough Council,E08000037,KCG,,,
Gateshead Borough Council,E08000037,KDG,,,
Gateshead Borough Council,E08000037,LAG,,,
Gateshead Borough Council,E08000037,LBG,,,
Gateshead Borough Council,E08000037,LCG,,,
Gateshead Borough Council,E08000037,LDG,,,
Gateshead Borough Council,E08000037,LEG,,,
Gateshead Borough Council,E08000037,MAG,,,
Gateshead Borough Council,E08000037,MBG,,,
Gateshead Borough Council,E08000037,MCG,,,
Gateshead Borough Council,E08000037,MDG,,,
Gateshead Borough Council,E08000037,MEG,,,
Gateshead Borough Council,E08000037,MFG,,,
Gateshead Borough Council,E08000037,MGG,,,
Gateshead Borough Council,E08000037,NAG,,,
Gateshead Borough Council,E08000037,NBG,,,
Gateshead Borough Council,E08000037,NCG,,,
Gateshead Borough Council,E08000037,NDG,,,
Gateshead Borough Council,E08000037,NEG,,,
Gateshead Borough Council,E08000037,OAG,,,
Gateshead Borough Council,E08000037,OBG,,,
Gateshead Borough Council,E08000037,OCG,,,
Gateshead Borough Council,E08000037,ODG,,,
Gateshead Borough Council,E08000037,PAG,,,
Gateshead Borough Council,E08000037,PBG,,,
Gateshead Borough Council,E08000037,PCG,,,
Gateshead Borough Council,E08000037,PDG,,,
Gateshead Borough Council,E08000037,PEG,,,
Gateshead Borough Council,E08000037,QAG,,,
Gateshead Borough Council,E08000037,QBG,,,
Gateshead Borough Council,E08000037,QCG,,,
Gateshead Borough Council,E08000037,QDG,,,
Gateshead Borough Council,E08000037,RAG,,,
Gateshead Borough Council,E08000037,RBG,,,
Gateshead Borough Council,E08000037,RCG,,,
Gateshead Borough Council,E08000037,RDG,,,
Gateshead Borough Council,E08000037,SAG,,,
Gateshead Borough Council,E08000037,SBG,,,
Gateshead Borough Council,E08000037,SCG,,,
Gateshead Borough Council,E08000037,SDG,,,
Gateshead Borough Council,E08000037,TAG,,,
Gateshead Borough Council,E08000037,TBG,,,
Gateshead Borough Council,E08000037,TCG,,,
Gateshead Borough Council,E08000037,TDG,,,
Gateshead Borough Council,E08000037,UA001G,,,
Gateshead Borough Council,E08000037,UA002G,,,
Gateshead Borough Council,E08000037,UBG,,,
Gateshead Borough Council,E08000037,UCG,,,
Gateshead Borough Council,E08000037,UDG1,,,
Gateshead Borough Council,E08000037,UDG2,,,
Gateshead Borough Council,E08000037,UEG1,,,
Gateshead Borough Council,E08000037,UEG2,,,
Gateshead Borough Council,E08000037,UFG,,,
Gateshead Borough Council,E08000037,VAG,,,
Gateshead Borough Council,E08000037,VBG,,,
Gateshead Borough Council,E08000037,VCG,,,
Gateshead Borough Council,E08000037,VDG,,,
