council_name,council_code,polling_district_id,address,postcode,source
Kingston upon Thames Borough Council,E09000021,A,,,
Kingston upon Thames Borough Council,E09000021,AA,,,
Kingston upon Thames Borough Council,E09000021,AB,,,
Kingston upon Thames Borough Council,E09000021,B,,,
Kingston upon Thames Borough Council,E09000021,BA,,,
Kingston upon Thames Borough Council,E09000021,BB,,,
Kingston upon Thames Borough Council,E09000021,BC,,,
Kingston upon Thames Borough Council,E09000021,C,,,
Kingston upon Thames Borough Council,E09000021,CA,,,
Kingston upon Thames Borough Council,E09000021,CB,,,
Kingston upon Thames Borough Council,E09000021,D,,,
Kingston upon Thames Borough Council,E09000021,DA,,,
Kingston upon Thames Borough Council,E09000021,DB,,,
Kingston upon Thames Borough Council,E09000021,DC,,,
Kingston upon Thames Borough Council,E09000021,E,,,
Kingston upon Thames Borough Council,E09000021,EA,,,
Kingston upon Thames Borough Council,E09000021,EB,,,
Kingston upon Thames Borough Council,E09000021,F,,,
Kingston upon Thames Borough Council,E09000021,FA,,,
Kingston upon Thames Borough Council,E09000021,FB,,,
Kingston upon Thames Borough Council,E09000021,G,,,
Kingston upon Thames Borough Council,E09000021,GA,,,
Kingston upon Thames Borough Council,E09000021,GB,,,
Kingston upon Thames Borough Council,E09000021,H,,,
Kingston upon Thames Borough Council,E09000021,HA,,,
Kingston upon Thames Borough Council,E09000021,HB,,,
Kingston upon Thames Borough Council,E09000021,J,,,
Kingston upon Thames Borough Council,E09000021,JA,,,
Kingston upon Thames Borough Council,E09000021,JB,,,
Kingston upon Thames Borough Council,E09000021,K,,,
Kingston upon Thames Borough Council,E09000021,KA,,,
Kingston upon Thames Borough Council,E09000021,KB,,,
Kingston upon Thames Borough Council,E09000021,L,,,
Kingston upon Thames Borough Council,E09000021,LA,,,
Kingston upon Thames Borough Council,E09000021,LB,,,
Kingston upon Thames Borough Council,E09000021,M,,,
Kingston upon Thames Borough Council,E09000021,MA,,,
Kingston upon Thames Borough Council,E09000021,MB,,,
Kingston upon Thames Borough Council,E09000021,S,,,
Kingston upon Thames Borough Council,E09000021,SA,,,
Kingston upon Thames Borough Council,E09000021,SB,,,
Kingston upon Thames Borough Council,E09000021,T,,,
Kingston upon Thames Borough Council,E09000021,TA,,,
Kingston upon Thames Borough Council,E09000021,TB,,,
Kingston upon Thames Borough Council,E09000021,TC,,,
Kingston upon Thames Borough Council,E09000021,U,,,
Kingston upon Thames Borough Council,E09000021,UA,,,
Kingston upon Thames Borough Council,E09000021,UB,,,
Kingston upon Thames Borough Council,E09000021,UC,,,
Kingston upon Thames Borough Council,E09000021,V,,,
Kingston upon Thames Borough Council,E09000021,VA,,,
Kingston upon Thames Borough Council,E09000021,VB,,,
Kingston upon Thames Borough Council,E09000021,VC,,,
