council_name,council_code,polling_district_id,address,postcode,source
Tameside Borough Council,E08000008,AUD1,,,
Tameside Borough Council,E08000008,AUD2,,,
Tameside Borough Council,E08000008,AUD3,,,
Tameside Borough Council,E08000008,AUD4,,,
Tameside Borough Council,E08000008,AUD5,,,
Tameside Borough Council,E08000008,AUD6,,,
Tameside Borough Council,E08000008,DENNE1,,,
Tameside Borough Council,E08000008,DENNE2,,,
Tameside Borough Council,E08000008,DENNE3,,,
Tameside Borough Council,E08000008,DENNE4,,,
Tameside Borough Council,E08000008,DENNE5,,,
Tameside Borough Council,E08000008,DENS1,,,
Tameside Borough Council,E08000008,DENS2,,,
Tameside Borough Council,E08000008,DENS3,,,
Tameside Borough Council,E08000008,DENS4,,,
Tameside Borough Council,E08000008,DENS5,,,
Tameside Borough Council,E08000008,DENW1,,,
Tameside Borough Council,E08000008,DENW2,,,
Tameside Borough Council,E08000008,DENW3,,,
Tameside Borough Council,E08000008,DENW4,,,
Tameside Borough Council,E08000008,DENW5,,,
Tameside Borough Council,E08000008,DROYE1,,,
Tameside Borough Council,E08000008,DROYE2,,,
Tameside Borough Council,E08000008,DROYE3,,,
Tameside Borough Council,E08000008,DROYE4,,,
Tameside Borough Council,E08000008,DROYE5,,,
Tameside Borough Council,E08000008,DROYE6,,,
Tameside Borough Council,E08000008,DROYE7,,,
Tameside Borough Council,E08000008,DROYW1,,,
Tameside Borough Council,E08000008,DROYW2,,,
Tameside Borough Council,E08000008,DROYW3,,,
Tameside Borough Council,E08000008,DROYW4,,,
Tameside Borough Council,E08000008,DROYW5,,,
Tameside Borough Council,E08000008,DROYW6,,,
Tameside Borough Council,E08000008,DUK1,,,
Tameside Borough Council,E08000008,DUK2,,,
Tameside Borough Council,E08000008,DUK3,,,
Tameside Borough Council,E08000008,DUK4,,,
Tameside Borough Council,E08000008,DU/ST1,,,
Tameside Borough Council,E08000008,DU/ST2,,,
Tameside Borough Council,E08000008,DU/ST3,,,
Tameside Borough Council,E08000008,DU/ST4,,,
Tameside Borough Council,E08000008,GOD1,,,
Tameside Borough Council,E08000008,GOD2,,,
Tameside Borough Council,E08000008,GOD3,,,
Tameside Borough Council,E08000008,GOD4,,,
Tameside Borough Council,E08000008,GOD5,,,
Tameside Borough Council,E08000008,HURST1,,,
Tameside Borough Council,E08000008,HURST2,,,
Tameside Borough Council,E08000008,HURST3,,,
Tameside Borough Council,E08000008,HURST4,,,
Tameside Borough Council,E08000008,HURST5,,,
Tameside Borough Council,E08000008,LDALE1,,,
Tameside Borough Council,E08000008,LDALE2,,,
Tameside Borough Council,E08000008,LDALE3,,,
Tameside Borough Council,E08000008,LDALE4,,,
Tameside Borough Council,E08000008,LDALE5,,,
Tameside Borough Council,E08000008,LDALE6,,,
Tameside Borough Council,E08000008,MOSS1,,,
Tameside Borough Council,E08000008,MOSS1A,,,
Tameside Borough Council,E08000008,MOSS2,,,
Tameside Borough Council,E08000008,MOSS3,,,
Tameside Borough Council,E08000008,MOSS3A,,,
Tameside Borough Council,E08000008,MOSS4,,,
Tameside Borough Council,E08000008,MOSS5,,,
Tameside Borough Council,E08000008,MOSS5A,,,
Tameside Borough Council,E08000008,NEW1,,,
Tameside Borough Council,E08000008,NEW2,,,
Tameside Borough Council,E08000008,NEW3,,,
Tameside Borough Council,E08000008,NEW4,,,
Tameside Borough Council,E08000008,NEW5,,,
Tameside Borough Council,E08000008,STMIC1,,,
Tameside Borough Council,E08000008,STMIC2,,,
Tameside Borough Council,E08000008,STMIC3,,,
Tameside Borough Council,E08000008,STMIC4,,,
Tameside Borough Council,E08000008,STMIC5,,,
Tameside Borough Council,E08000008,STNTH1,,,
Tameside Borough Council,E08000008,STNTH2,,,
Tameside Borough Council,E08000008,STNTH3,,,
Tameside Borough Council,E08000008,STNTH4,,,
Tameside Borough Council,E08000008,STNTH5,,,
Tameside Borough Council,E08000008,STP1,,,
Tameside Borough Council,E08000008,STP2,,,
Tameside Borough Council,E08000008,STP3,,,
Tameside Borough Council,E08000008,STP4,,,
Tameside Borough Council,E08000008,STP5,,,
Tameside Borough Council,E08000008,STP6,,,
Tameside Borough Council,E08000008,STP7,,,
Tameside Borough Council,E08000008,STSTH1,,,
Tameside Borough Council,E08000008,STSTH2,,,
Tameside Borough Council,E08000008,STSTH3,,,
Tameside Borough Council,E08000008,STSTH4,,,
Tameside Borough Council,E08000008,STSTH5,,,
Tameside Borough Council,E08000008,WAT1,,,
Tameside Borough Council,E08000008,WAT2,,,
Tameside Borough Council,E08000008,WAT3,,,
Tameside Borough Council,E08000008,WAT4,,,
Tameside Borough Council,E08000008,WAT5,,,
Tameside Borough Council,E08000008,WAT6,,,
Tameside Borough Council,E08000008,WER1,,,
Tameside Borough Council,E08000008,WER2,,,
Tameside Borough Council,E08000008,WER3,,,
Tameside Borough Council,E08000008,WER4,,,
Tameside Borough Council,E08000008,WER5,,,
